DATE,ID,SNWD
2025-03-18,US1NHCH0027,0.0
2025-03-19,US1NHCH0027,0.0
2025-03-20,US1NHCH0027,0.0
2025-03-21,US1NHCH0027,0.0
2025-03-22,US1NHCH0027,0.0
2025-03-23,US1NHCH0027,0.0
2025-03-24,US1NHCH0027,0.0
2025-03-25,US1NHCH0027,0.0
2025-02-01,US1NHCH0031,178.0
2025-02-02,US1NHCH0031,165.0
2025-02-03,US1NHCH0031,229.0
2025-02-04,US1NHCH0031,203.0
2025-02-05,US1NHCH0031,178.0
2025-02-06,US1NHCH0031,178.0
2025-02-07,US1NHCH0031,229.0
2025-02-08,US1NHCH0031,229.0
2025-02-09,US1NHCH0031,356.0
2025-02-10,US1NHCH0031,343.0
2025-02-11,US1NHCH0031,318.0
2025-02-12,US1NHCH0031,305.0
2025-02-13,US1NHCH0031,330.0
2025-02-14,US1NHCH0031,330.0
2025-02-15,US1NHCH0031,318.0
2025-02-16,US1NHCH0031,419.0
2025-02-17,US1NHCH0031,470.0
2025-02-18,US1NHCH0031,445.0
2025-02-19,US1NHCH0031,419.0
2025-02-20,US1NHCH0031,406.0
2025-02-21,US1NHCH0031,406.0
2025-02-22,US1NHCH0031,406.0
2025-02-23,US1NHCH0031,406.0
2025-02-24,US1NHCH0031,394.0
2025-02-25,US1NHCH0031,381.0
2025-02-26,US1NHCH0031,356.0
2025-02-27,US1NHCH0031,368.0
2025-02-28,US1NHCH0031,356.0
2025-03-10,US1NHCH0031,191.0
2025-03-23,US1NHCH0031,0.0
2025-02-01,US1NHCR0011,381.0
2025-02-03,US1NHCR0011,445.0
2025-02-04,US1NHCR0011,432.0
2025-02-05,US1NHCR0011,406.0
2025-02-06,US1NHCR0011,368.0
2025-02-07,US1NHCR0011,457.0
2025-02-08,US1NHCR0011,432.0
2025-02-09,US1NHCR0011,610.0
2025-02-10,US1NHCR0011,533.0
2025-02-11,US1NHCR0011,495.0
2025-02-12,US1NHCR0011,483.0
2025-02-13,US1NHCR0011,483.0
2025-02-14,US1NHCR0011,495.0
2025-02-15,US1NHCR0011,483.0
2025-02-16,US1NHCR0011,495.0
2025-02-17,US1NHCR0011,648.0
2025-02-18,US1NHCR0011,610.0
2025-02-19,US1NHCR0011,610.0
2025-02-20,US1NHCR0011,584.0
2025-02-21,US1NHCR0011,559.0
2025-02-22,US1NHCR0011,559.0
2025-02-23,US1NHCR0011,533.0
2025-02-24,US1NHCR0011,533.0
2025-02-25,US1NHCR0011,508.0
2025-02-26,US1NHCR0011,483.0
2025-02-27,US1NHCR0011,470.0
2025-02-28,US1NHCR0011,559.0
2025-03-01,US1NHCR0011,597.0
2025-03-02,US1NHCR0011,533.0
2025-03-03,US1NHCR0011,521.0
2025-03-04,US1NHCR0011,521.0
2025-03-05,US1NHCR0011,521.0
2025-03-06,US1NHCR0011,495.0
2025-03-07,US1NHCR0011,432.0
2025-03-08,US1NHCR0011,419.0
2025-03-09,US1NHCR0011,419.0
2025-03-10,US1NHCR0011,432.0
2025-03-11,US1NHCR0011,394.0
2025-03-12,US1NHCR0011,368.0
2025-03-13,US1NHCR0011,343.0
2025-03-14,US1NHCR0011,318.0
2025-03-15,US1NHCR0011,267.0
2025-03-16,US1NHCR0011,216.0
2025-03-17,US1NHCR0011,114.0
2025-03-18,US1NHCR0011,114.0
2025-03-19,US1NHCR0011,102.0
2025-03-20,US1NHCR0011,76.0
2025-03-21,US1NHCR0011,25.0
2025-03-22,US1NHCR0011,25.0
2025-03-23,US1NHCR0011,0.0
2025-03-24,US1NHCR0011,0.0
2025-03-25,US1NHCR0011,102.0
2025-02-01,US1NHCR0015,279.0
2025-02-03,US1NHCR0015,368.0
2025-02-04,US1NHCR0015,376.0
2025-02-05,US1NHCR0015,312.0
2025-02-06,US1NHCR0015,312.0
2025-02-07,US1NHCR0015,417.0
2025-02-08,US1NHCR0015,373.0
2025-02-09,US1NHCR0015,483.0
2025-02-10,US1NHCR0015,445.0
2025-02-11,US1NHCR0015,427.0
2025-02-12,US1NHCR0015,381.0
2025-02-13,US1NHCR0015,445.0
2025-02-14,US1NHCR0015,437.0
2025-02-15,US1NHCR0015,432.0
2025-02-17,US1NHCR0015,584.0
2025-02-18,US1NHCR0015,541.0
2025-02-19,US1NHCR0015,521.0
2025-02-20,US1NHCR0015,521.0
2025-02-21,US1NHCR0015,500.0
2025-02-22,US1NHCR0015,490.0
2025-02-23,US1NHCR0015,475.0
2025-02-24,US1NHCR0015,475.0
2025-02-25,US1NHCR0015,457.0
2025-02-26,US1NHCR0015,445.0
2025-02-27,US1NHCR0015,432.0
2025-02-28,US1NHCR0015,533.0
2025-03-01,US1NHCR0015,597.0
2025-03-02,US1NHCR0015,564.0
2025-03-03,US1NHCR0015,549.0
2025-03-04,US1NHCR0015,538.0
2025-03-05,US1NHCR0015,516.0
2025-03-06,US1NHCR0015,470.0
2025-03-07,US1NHCR0015,419.0
2025-03-08,US1NHCR0015,411.0
2025-03-09,US1NHCR0015,406.0
2025-03-10,US1NHCR0015,414.0
2025-03-11,US1NHCR0015,406.0
2025-03-12,US1NHCR0015,389.0
2025-03-13,US1NHCR0015,368.0
2025-03-14,US1NHCR0015,363.0
2025-03-15,US1NHCR0015,348.0
2025-03-16,US1NHCR0015,325.0
2025-03-17,US1NHCR0015,262.0
2025-03-18,US1NHCR0015,229.0
2025-03-19,US1NHCR0015,229.0
2025-03-20,US1NHCR0015,208.0
2025-03-21,US1NHCR0015,170.0
2025-03-22,US1NHCR0015,165.0
2025-03-23,US1NHCR0015,119.0
2025-03-24,US1NHCR0015,109.0
2025-03-25,US1NHCR0015,178.0
2025-02-07,US1NHCR0034,292.0
2025-02-09,US1NHCR0034,508.0
2025-02-10,US1NHCR0034,457.0
2025-02-12,US1NHCR0034,394.0
2025-02-13,US1NHCR0034,389.0
2025-02-14,US1NHCR0034,356.0
2025-02-16,US1NHCR0034,394.0
2025-02-17,US1NHCR0034,475.0
2025-02-24,US1NHCR0034,356.0
2025-02-26,US1NHCR0034,343.0
2025-03-01,US1NHCR0034,386.0
2025-03-04,US1NHCR0034,356.0
2025-03-06,US1NHCR0034,279.0
2025-03-07,US1NHCR0034,267.0
2025-02-01,US1NHCR0041,292.0
2025-02-02,US1NHCR0041,292.0
2025-02-03,US1NHCR0041,292.0
2025-02-05,US1NHCR0041,292.0
2025-02-06,US1NHCR0041,279.0
2025-02-07,US1NHCR0041,406.0
2025-02-09,US1NHCR0041,559.0
2025-02-10,US1NHCR0041,559.0
2025-02-11,US1NHCR0041,546.0
2025-02-13,US1NHCR0041,508.0
2025-02-14,US1NHCR0041,483.0
2025-02-15,US1NHCR0041,483.0
2025-02-16,US1NHCR0041,483.0
2025-02-17,US1NHCR0041,597.0
2025-02-18,US1NHCR0041,572.0
2025-02-19,US1NHCR0041,546.0
2025-02-20,US1NHCR0041,533.0
2025-02-21,US1NHCR0041,521.0
2025-02-22,US1NHCR0041,508.0
2025-02-23,US1NHCR0041,508.0
2025-02-24,US1NHCR0041,495.0
2025-02-25,US1NHCR0041,495.0
2025-02-26,US1NHCR0041,457.0
2025-02-27,US1NHCR0041,470.0
2025-02-28,US1NHCR0041,559.0
2025-03-08,US1NHCR0041,432.0
2025-03-19,US1NHCR0041,191.0
2025-02-17,US1NHCR0046,457.0
2025-03-01,US1NHCR0046,508.0
2025-03-05,US1NHCR0046,432.0
2025-03-06,US1NHCR0046,394.0
2025-03-08,US1NHCR0046,330.0
2025-03-10,US1NHCR0046,330.0
2025-03-17,US1NHCR0046,140.0
2025-03-18,US1NHCR0046,140.0
2025-03-20,US1NHCR0046,102.0
2025-03-24,US1NHCR0046,0.0
2025-03-25,US1NHCR0046,89.0
2025-02-01,US1NHCR0050,203.0
2025-02-02,US1NHCR0050,203.0
2025-02-03,US1NHCR0050,254.0
2025-02-04,US1NHCR0050,229.0
2025-02-05,US1NHCR0050,216.0
2025-02-06,US1NHCR0050,203.0
2025-02-07,US1NHCR0050,305.0
2025-02-09,US1NHCR0050,508.0
2025-02-10,US1NHCR0050,483.0
2025-02-11,US1NHCR0050,432.0
2025-02-12,US1NHCR0050,394.0
2025-02-13,US1NHCR0050,394.0
2025-02-14,US1NHCR0050,394.0
2025-02-15,US1NHCR0050,381.0
2025-02-16,US1NHCR0050,432.0
2025-02-17,US1NHCR0050,508.0
2025-02-18,US1NHCR0050,457.0
2025-02-19,US1NHCR0050,432.0
2025-02-20,US1NHCR0050,432.0
2025-02-21,US1NHCR0050,432.0
2025-02-22,US1NHCR0050,432.0
2025-02-23,US1NHCR0050,432.0
2025-02-24,US1NHCR0050,419.0
2025-02-25,US1NHCR0050,406.0
2025-02-26,US1NHCR0050,381.0
2025-02-27,US1NHCR0050,330.0
2025-02-28,US1NHCR0050,406.0
2025-03-01,US1NHCR0050,406.0
2025-03-02,US1NHCR0050,394.0
2025-03-03,US1NHCR0050,394.0
2025-03-04,US1NHCR0050,381.0
2025-03-05,US1NHCR0050,381.0
2025-03-06,US1NHCR0050,254.0
2025-03-07,US1NHCR0050,241.0
2025-03-08,US1NHCR0050,241.0
2025-03-09,US1NHCR0050,229.0
2025-03-10,US1NHCR0050,229.0
2025-03-11,US1NHCR0050,216.0
2025-03-12,US1NHCR0050,191.0
2025-03-13,US1NHCR0050,178.0
2025-03-14,US1NHCR0050,178.0
2025-03-15,US1NHCR0050,165.0
2025-03-16,US1NHCR0050,127.0
2025-03-17,US1NHCR0050,0.0
2025-03-25,US1NHCR0050,114.0
2025-02-02,US1NHCS0007,178.0
2025-02-03,US1NHCS0007,254.0
2025-02-04,US1NHCS0007,279.0
2025-02-05,US1NHCS0007,267.0
2025-02-06,US1NHCS0007,241.0
2025-02-07,US1NHCS0007,292.0
2025-02-08,US1NHCS0007,305.0
2025-02-09,US1NHCS0007,381.0
2025-02-10,US1NHCS0007,356.0
2025-02-11,US1NHCS0007,343.0
2025-02-12,US1NHCS0007,330.0
2025-02-13,US1NHCS0007,305.0
2025-02-14,US1NHCS0007,343.0
2025-02-15,US1NHCS0007,343.0
2025-02-16,US1NHCS0007,406.0
2025-02-17,US1NHCS0007,495.0
2025-02-18,US1NHCS0007,457.0
2025-02-19,US1NHCS0007,432.0
2025-02-20,US1NHCS0007,432.0
2025-02-21,US1NHCS0007,432.0
2025-02-22,US1NHCS0007,406.0
2025-02-23,US1NHCS0007,394.0
2025-02-24,US1NHCS0007,406.0
2025-02-25,US1NHCS0007,368.0
2025-02-26,US1NHCS0007,330.0
2025-02-27,US1NHCS0007,318.0
2025-02-28,US1NHCS0007,318.0
2025-03-01,US1NHCS0007,368.0
2025-03-02,US1NHCS0007,381.0
2025-03-03,US1NHCS0007,368.0
2025-03-04,US1NHCS0007,356.0
2025-03-05,US1NHCS0007,394.0
2025-03-06,US1NHCS0007,267.0
2025-03-08,US1NHCS0007,241.0
2025-03-09,US1NHCS0007,229.0
2025-03-10,US1NHCS0007,241.0
2025-03-11,US1NHCS0007,241.0
2025-03-12,US1NHCS0007,178.0
2025-03-13,US1NHCS0007,165.0
2025-03-14,US1NHCS0007,165.0
2025-03-15,US1NHCS0007,140.0
2025-03-16,US1NHCS0007,0.0
2025-03-17,US1NHCS0007,0.0
2025-03-22,US1NHCS0007,25.0
2025-03-25,US1NHCS0007,25.0
2025-02-03,US1NHCS0019,356.0
2025-03-10,US1NHCS0019,457.0
2025-02-01,US1NHGR0001,203.0
2025-02-02,US1NHGR0001,191.0
2025-02-03,US1NHGR0001,203.0
2025-02-04,US1NHGR0001,178.0
2025-02-05,US1NHGR0001,178.0
2025-02-06,US1NHGR0001,165.0
2025-02-07,US1NHGR0001,254.0
2025-02-08,US1NHGR0001,254.0
2025-02-09,US1NHGR0001,432.0
2025-02-10,US1NHGR0001,406.0
2025-02-11,US1NHGR0001,381.0
2025-02-12,US1NHGR0001,356.0
2025-02-13,US1NHGR0001,368.0
2025-02-14,US1NHGR0001,381.0
2025-02-15,US1NHGR0001,343.0
2025-02-16,US1NHGR0001,406.0
2025-02-17,US1NHGR0001,495.0
2025-02-18,US1NHGR0001,470.0
2025-02-19,US1NHGR0001,457.0
2025-02-20,US1NHGR0001,445.0
2025-02-21,US1NHGR0001,432.0
2025-02-22,US1NHGR0001,419.0
2025-02-23,US1NHGR0001,419.0
2025-02-24,US1NHGR0001,406.0
2025-02-25,US1NHGR0001,381.0
2025-02-26,US1NHGR0001,356.0
2025-02-27,US1NHGR0001,343.0
2025-02-28,US1NHGR0001,432.0
2025-03-01,US1NHGR0001,406.0
2025-03-02,US1NHGR0001,381.0
2025-03-03,US1NHGR0001,356.0
2025-03-04,US1NHGR0001,356.0
2025-03-05,US1NHGR0001,356.0
2025-03-06,US1NHGR0001,330.0
2025-03-07,US1NHGR0001,279.0
2025-03-08,US1NHGR0001,254.0
2025-03-09,US1NHGR0001,254.0
2025-03-10,US1NHGR0001,241.0
2025-03-11,US1NHGR0001,203.0
2025-03-12,US1NHGR0001,127.0
2025-03-13,US1NHGR0001,89.0
2025-03-14,US1NHGR0001,64.0
2025-03-15,US1NHGR0001,25.0
2025-03-16,US1NHGR0001,0.0
2025-03-17,US1NHGR0001,0.0
2025-03-18,US1NHGR0001,0.0
2025-03-19,US1NHGR0001,0.0
2025-03-20,US1NHGR0001,0.0
2025-03-21,US1NHGR0001,0.0
2025-03-22,US1NHGR0001,0.0
2025-03-23,US1NHGR0001,0.0
2025-03-24,US1NHGR0001,0.0
2025-03-25,US1NHGR0001,152.0
2025-02-01,US1NHGR0011,114.0
2025-02-06,US1NHGR0011,89.0
2025-02-13,US1NHGR0011,267.0
2025-02-20,US1NHGR0011,305.0
2025-02-24,US1NHGR0011,297.0
2025-02-25,US1NHGR0011,292.0
2025-02-27,US1NHGR0011,216.0
2025-03-01,US1NHGR0011,53.0
2025-03-24,US1NHGR0011,0.0
2025-02-01,US1NHGR0047,254.0
2025-02-02,US1NHGR0047,254.0
2025-02-03,US1NHGR0047,318.0
2025-02-04,US1NHGR0047,305.0
2025-02-05,US1NHGR0047,292.0
2025-02-06,US1NHGR0047,292.0
2025-02-07,US1NHGR0047,406.0
2025-02-08,US1NHGR0047,406.0
2025-02-09,US1NHGR0047,445.0
2025-02-10,US1NHGR0047,432.0
2025-02-11,US1NHGR0047,432.0
2025-02-12,US1NHGR0047,406.0
2025-02-13,US1NHGR0047,419.0
2025-02-14,US1NHGR0047,470.0
2025-02-15,US1NHGR0047,470.0
2025-02-16,US1NHGR0047,495.0
2025-02-17,US1NHGR0047,559.0
2025-02-18,US1NHGR0047,559.0
2025-02-19,US1NHGR0047,559.0
2025-02-20,US1NHGR0047,508.0
2025-02-21,US1NHGR0047,508.0
2025-02-22,US1NHGR0047,508.0
2025-02-23,US1NHGR0047,483.0
2025-02-24,US1NHGR0047,521.0
2025-02-25,US1NHGR0047,508.0
2025-02-26,US1NHGR0047,483.0
2025-02-27,US1NHGR0047,470.0
2025-02-28,US1NHGR0047,495.0
2025-03-13,US1NHGR0047,241.0
2025-02-17,US1NHGR0057,427.0
2025-02-26,US1NHGR0057,257.0
2025-03-04,US1NHGR0057,307.0
2025-03-18,US1NHGR0057,0.0
2025-02-14,US1NHHL0019,305.0
2025-02-17,US1NHHL0019,445.0
2025-02-28,US1NHHL0019,356.0
2025-03-18,US1NHHL0019,0.0
2025-03-21,US1NHHL0019,0.0
2025-02-01,US1NHHL0048,178.0
2025-02-02,US1NHHL0048,165.0
2025-02-03,US1NHHL0048,203.0
2025-02-04,US1NHHL0048,152.0
2025-02-05,US1NHHL0048,152.0
2025-02-06,US1NHHL0048,152.0
2025-02-07,US1NHHL0048,203.0
2025-02-08,US1NHHL0048,203.0
2025-02-09,US1NHHL0048,356.0
2025-02-10,US1NHHL0048,330.0
2025-02-11,US1NHHL0048,318.0
2025-02-12,US1NHHL0048,305.0
2025-02-13,US1NHHL0048,330.0
2025-02-14,US1NHHL0048,318.0
2025-02-15,US1NHHL0048,318.0
2025-02-16,US1NHHL0048,432.0
2025-02-17,US1NHHL0048,483.0
2025-02-18,US1NHHL0048,457.0
2025-02-19,US1NHHL0048,432.0
2025-02-20,US1NHHL0048,432.0
2025-02-21,US1NHHL0048,432.0
2025-02-22,US1NHHL0048,419.0
2025-02-23,US1NHHL0048,419.0
2025-02-24,US1NHHL0048,406.0
2025-02-25,US1NHHL0048,381.0
2025-02-26,US1NHHL0048,368.0
2025-02-27,US1NHHL0048,368.0
2025-02-28,US1NHHL0048,330.0
2025-03-01,US1NHHL0048,318.0
2025-03-02,US1NHHL0048,305.0
2025-03-03,US1NHHL0048,305.0
2025-03-04,US1NHHL0048,305.0
2025-03-05,US1NHHL0048,279.0
2025-03-06,US1NHHL0048,229.0
2025-03-07,US1NHHL0048,191.0
2025-03-08,US1NHHL0048,178.0
2025-03-09,US1NHHL0048,178.0
2025-03-10,US1NHHL0048,178.0
2025-03-11,US1NHHL0048,152.0
2025-03-12,US1NHHL0048,102.0
2025-03-13,US1NHHL0048,76.0
2025-03-14,US1NHHL0048,0.0
2025-02-24,US1NHHL0049,356.0
2025-03-01,US1NHHL0049,305.0
2025-03-02,US1NHHL0049,305.0
2025-03-03,US1NHHL0049,279.0
2025-03-04,US1NHHL0049,267.0
2025-03-05,US1NHHL0049,254.0
2025-03-06,US1NHHL0049,203.0
2025-03-07,US1NHHL0049,152.0
2025-03-08,US1NHHL0049,152.0
2025-03-09,US1NHHL0049,152.0
2025-03-10,US1NHHL0049,127.0
2025-03-11,US1NHHL0049,76.0
2025-03-12,US1NHHL0049,13.0
2025-03-13,US1NHHL0049,13.0
2025-03-14,US1NHHL0049,13.0
2025-03-15,US1NHHL0049,13.0
2025-03-16,US1NHHL0049,0.0
2025-02-17,US1NHHL0077,406.0
2025-02-27,US1NHHL0096,8.0
2025-02-10,US1NHHL0103,356.0
2025-02-16,US1NHHL0103,432.0
2025-02-17,US1NHHL0103,508.0
2025-02-18,US1NHHL0103,483.0
2025-02-20,US1NHHL0103,470.0
2025-02-21,US1NHHL0103,457.0
2025-02-22,US1NHHL0103,457.0
2025-02-25,US1NHHL0103,432.0
2025-02-26,US1NHHL0103,406.0
2025-02-27,US1NHHL0103,406.0
2025-02-28,US1NHHL0103,381.0
2025-03-02,US1NHHL0103,381.0
2025-03-04,US1NHHL0103,381.0
2025-03-06,US1NHHL0103,305.0
2025-03-07,US1NHHL0103,279.0
2025-03-08,US1NHHL0103,279.0
2025-03-09,US1NHHL0103,254.0
2025-03-10,US1NHHL0103,254.0
2025-03-11,US1NHHL0103,254.0
2025-03-12,US1NHHL0103,229.0
2025-03-13,US1NHHL0103,229.0
2025-03-14,US1NHHL0103,229.0
2025-03-15,US1NHHL0103,203.0
2025-03-17,US1NHHL0103,0.0
2025-03-18,US1NHHL0103,0.0
2025-03-20,US1NHHL0103,0.0
2025-02-01,US1NHHL0108,330.0
2025-02-02,US1NHHL0108,330.0
2025-02-03,US1NHHL0108,368.0
2025-02-04,US1NHHL0108,305.0
2025-02-05,US1NHHL0108,305.0
2025-02-06,US1NHHL0108,305.0
2025-02-07,US1NHHL0108,381.0
2025-02-08,US1NHHL0108,381.0
2025-02-09,US1NHHL0108,533.0
2025-02-10,US1NHHL0108,533.0
2025-02-11,US1NHHL0108,521.0
2025-02-12,US1NHHL0108,470.0
2025-02-13,US1NHHL0108,508.0
2025-02-14,US1NHHL0108,495.0
2025-02-16,US1NHHL0108,559.0
2025-02-17,US1NHHL0108,635.0
2025-02-18,US1NHHL0108,610.0
2025-02-19,US1NHHL0108,584.0
2025-02-20,US1NHHL0108,572.0
2025-02-21,US1NHHL0108,546.0
2025-02-22,US1NHHL0108,533.0
2025-02-23,US1NHHL0108,521.0
2025-02-24,US1NHHL0108,508.0
2025-02-25,US1NHHL0108,495.0
2025-02-26,US1NHHL0108,483.0
2025-02-27,US1NHHL0108,483.0
2025-03-03,US1NHHL0108,457.0
2025-03-04,US1NHHL0108,457.0
2025-03-05,US1NHHL0108,432.0
2025-03-06,US1NHHL0108,381.0
2025-03-07,US1NHHL0108,318.0
2025-03-08,US1NHHL0108,292.0
2025-03-10,US1NHHL0108,279.0
2025-03-11,US1NHHL0108,254.0
2025-03-14,US1NHHL0108,229.0
2025-03-15,US1NHHL0108,203.0
2025-03-16,US1NHHL0108,114.0
2025-03-17,US1NHHL0108,51.0
2025-03-18,US1NHHL0108,38.0
2025-03-19,US1NHHL0108,13.0
2025-03-20,US1NHHL0108,13.0
2025-03-22,US1NHHL0108,0.0
2025-03-25,US1NHHL0108,15.0
2025-02-01,US1NHMR0004,216.0
2025-02-02,US1NHMR0004,203.0
2025-02-03,US1NHMR0004,241.0
2025-02-04,US1NHMR0004,203.0
2025-02-05,US1NHMR0004,191.0
2025-02-06,US1NHMR0004,191.0
2025-02-07,US1NHMR0004,254.0
2025-02-08,US1NHMR0004,254.0
2025-02-09,US1NHMR0004,432.0
2025-02-10,US1NHMR0004,394.0
2025-02-11,US1NHMR0004,368.0
2025-02-12,US1NHMR0004,356.0
2025-02-13,US1NHMR0004,368.0
2025-02-14,US1NHMR0004,356.0
2025-02-15,US1NHMR0004,343.0
2025-02-16,US1NHMR0004,432.0
2025-02-17,US1NHMR0004,508.0
2025-02-18,US1NHMR0004,483.0
2025-02-19,US1NHMR0004,457.0
2025-02-20,US1NHMR0004,457.0
2025-02-21,US1NHMR0004,445.0
2025-02-22,US1NHMR0004,432.0
2025-02-23,US1NHMR0004,432.0
2025-02-24,US1NHMR0004,419.0
2025-02-25,US1NHMR0004,394.0
2025-02-26,US1NHMR0004,356.0
2025-02-27,US1NHMR0004,356.0
2025-02-28,US1NHMR0004,381.0
2025-03-01,US1NHMR0004,356.0
2025-03-02,US1NHMR0004,343.0
2025-03-03,US1NHMR0004,343.0
2025-03-04,US1NHMR0004,343.0
2025-03-05,US1NHMR0004,343.0
2025-03-06,US1NHMR0004,292.0
2025-03-07,US1NHMR0004,254.0
2025-03-08,US1NHMR0004,254.0
2025-03-09,US1NHMR0004,241.0
2025-03-10,US1NHMR0004,241.0
2025-03-11,US1NHMR0004,229.0
2025-03-12,US1NHMR0004,203.0
2025-03-13,US1NHMR0004,203.0
2025-03-14,US1NHMR0004,203.0
2025-03-15,US1NHMR0004,178.0
2025-03-16,US1NHMR0004,152.0
2025-03-17,US1NHMR0004,25.0
2025-03-18,US1NHMR0004,0.0
2025-03-19,US1NHMR0004,0.0
2025-03-20,US1NHMR0004,0.0
2025-03-21,US1NHMR0004,0.0
2025-03-22,US1NHMR0004,0.0
2025-03-23,US1NHMR0004,0.0
2025-03-24,US1NHMR0004,0.0
2025-03-25,US1NHMR0004,13.0
2025-02-01,US1NHMR0006,254.0
2025-02-02,US1NHMR0006,254.0
2025-02-03,US1NHMR0006,279.0
2025-02-04,US1NHMR0006,254.0
2025-02-05,US1NHMR0006,254.0
2025-02-06,US1NHMR0006,254.0
2025-02-07,US1NHMR0006,356.0
2025-02-08,US1NHMR0006,254.0
2025-02-09,US1NHMR0006,470.0
2025-02-10,US1NHMR0006,457.0
2025-02-11,US1NHMR0006,406.0
2025-02-12,US1NHMR0006,381.0
2025-02-13,US1NHMR0006,457.0
2025-02-14,US1NHMR0006,483.0
2025-02-15,US1NHMR0006,381.0
2025-02-16,US1NHMR0006,495.0
2025-02-17,US1NHMR0006,559.0
2025-02-18,US1NHMR0006,457.0
2025-02-19,US1NHMR0006,381.0
2025-02-20,US1NHMR0006,381.0
2025-02-21,US1NHMR0006,381.0
2025-02-22,US1NHMR0006,381.0
2025-02-23,US1NHMR0006,343.0
2025-02-24,US1NHMR0006,330.0
2025-02-25,US1NHMR0006,254.0
2025-02-26,US1NHMR0006,254.0
2025-02-27,US1NHMR0006,279.0
2025-02-28,US1NHMR0006,356.0
2025-03-01,US1NHMR0006,381.0
2025-03-02,US1NHMR0006,356.0
2025-03-03,US1NHMR0006,356.0
2025-03-04,US1NHMR0006,356.0
2025-03-05,US1NHMR0006,356.0
2025-03-06,US1NHMR0006,254.0
2025-03-07,US1NHMR0006,254.0
2025-03-08,US1NHMR0006,254.0
2025-03-10,US1NHMR0006,254.0
2025-03-11,US1NHMR0006,203.0
2025-03-12,US1NHMR0006,178.0
2025-03-13,US1NHMR0006,178.0
2025-03-14,US1NHMR0006,178.0
2025-03-15,US1NHMR0006,152.0
2025-03-16,US1NHMR0006,152.0
2025-03-17,US1NHMR0006,102.0
2025-03-18,US1NHMR0006,0.0
2025-03-19,US1NHMR0006,0.0
2025-03-20,US1NHMR0006,0.0
2025-03-21,US1NHMR0006,0.0
2025-03-22,US1NHMR0006,0.0
2025-03-23,US1NHMR0006,0.0
2025-03-24,US1NHMR0006,0.0
2025-03-25,US1NHMR0006,165.0
2025-02-03,US1NHMR0015,203.0
2025-02-10,US1NHMR0015,356.0
2025-02-17,US1NHMR0015,432.0
2025-02-24,US1NHMR0015,394.0
2025-03-03,US1NHMR0015,394.0
2025-03-10,US1NHMR0015,127.0
2025-02-01,US1NHMR0025,127.0
2025-02-02,US1NHMR0025,152.0
2025-02-03,US1NHMR0025,178.0
2025-02-04,US1NHMR0025,178.0
2025-02-05,US1NHMR0025,140.0
2025-02-06,US1NHMR0025,127.0
2025-02-07,US1NHMR0025,229.0
2025-02-08,US1NHMR0025,216.0
2025-02-09,US1NHMR0025,241.0
2025-02-10,US1NHMR0025,368.0
2025-02-11,US1NHMR0025,343.0
2025-02-12,US1NHMR0025,330.0
2025-02-13,US1NHMR0025,305.0
2025-02-14,US1NHMR0025,305.0
2025-02-15,US1NHMR0025,292.0
2025-02-16,US1NHMR0025,318.0
2025-02-17,US1NHMR0025,406.0
2025-02-18,US1NHMR0025,394.0
2025-02-19,US1NHMR0025,368.0
2025-02-20,US1NHMR0025,356.0
2025-02-21,US1NHMR0025,356.0
2025-02-22,US1NHMR0025,343.0
2025-02-23,US1NHMR0025,343.0
2025-02-24,US1NHMR0025,330.0
2025-02-25,US1NHMR0025,318.0
2025-02-26,US1NHMR0025,292.0
2025-02-27,US1NHMR0025,254.0
2025-02-28,US1NHMR0025,254.0
2025-03-01,US1NHMR0025,241.0
2025-03-02,US1NHMR0025,229.0
2025-03-03,US1NHMR0025,229.0
2025-03-04,US1NHMR0025,203.0
2025-03-05,US1NHMR0025,203.0
2025-03-06,US1NHMR0025,178.0
2025-03-07,US1NHMR0025,102.0
2025-03-08,US1NHMR0025,89.0
2025-03-09,US1NHMR0025,76.0
2025-03-10,US1NHMR0025,64.0
2025-03-11,US1NHMR0025,64.0
2025-03-12,US1NHMR0025,51.0
2025-03-13,US1NHMR0025,25.0
2025-03-14,US1NHMR0025,25.0
2025-03-15,US1NHMR0025,13.0
2025-03-16,US1NHMR0025,0.0
2025-03-17,US1NHMR0025,0.0
2025-03-18,US1NHMR0025,0.0
2025-03-19,US1NHMR0025,0.0
2025-03-20,US1NHMR0025,0.0
2025-03-21,US1NHMR0025,0.0
2025-03-22,US1NHMR0025,0.0
2025-03-23,US1NHMR0025,0.0
2025-03-24,US1NHMR0025,0.0
2025-03-25,US1NHMR0025,13.0
2025-02-16,US1NHMR0043,97.0
2025-02-18,US1NHMR0045,495.0
2025-03-01,US1NHMR0045,470.0
2025-03-02,US1NHMR0045,419.0
2025-03-03,US1NHMR0045,406.0
2025-03-04,US1NHMR0045,406.0
2025-03-05,US1NHMR0045,394.0
2025-03-06,US1NHMR0045,368.0
2025-03-07,US1NHMR0045,305.0
2025-03-08,US1NHMR0045,305.0
2025-03-09,US1NHMR0045,292.0
2025-03-10,US1NHMR0045,292.0
2025-03-11,US1NHMR0045,279.0
2025-03-12,US1NHMR0045,254.0
2025-03-13,US1NHMR0045,254.0
2025-03-14,US1NHMR0045,241.0
2025-03-15,US1NHMR0045,229.0
2025-03-16,US1NHMR0045,178.0
2025-03-17,US1NHMR0045,165.0
2025-03-18,US1NHMR0045,102.0
