DATE,ID,TMIN
2025-02-21,USC00274304,-89.0
2025-02-22,USC00274304,-111.0
2025-02-23,USC00274304,-72.0
2025-02-24,USC00274304,-33.0
2025-02-25,USC00274304,-11.0
2025-02-26,USC00274304,28.0
2025-02-27,USC00274304,-17.0
2025-02-28,USC00274304,11.0
2025-03-01,USC00274304,-6.0
2025-03-02,USC00274304,-100.0
2025-03-03,USC00274304,-144.0
2025-03-04,USC00274304,-122.0
2025-03-05,USC00274304,-61.0
2025-03-06,USC00274304,-156.0
2025-03-07,USC00274304,-50.0
2025-03-08,USC00274304,-39.0
2025-03-09,USC00274304,-50.0
2025-03-10,USC00274304,-22.0
2025-03-11,USC00274304,-33.0
2025-03-12,USC00274304,6.0
2025-03-13,USC00274304,-6.0
2025-03-14,USC00274304,-33.0
2025-03-15,USC00274304,0.0
2025-03-16,USC00274304,44.0
2025-03-17,USC00274304,83.0
2025-03-18,USC00274304,-161.0
2025-03-19,USC00274304,-22.0
2025-03-20,USC00274304,0.0
2025-03-21,USC00274304,33.0
2025-03-22,USC00274304,-17.0
2025-03-23,USC00274304,-56.0
2025-03-24,USC00274304,-56.0
2025-02-01,USC00274329,-100.0
2025-02-02,USC00274329,-267.0
2025-02-03,USC00274329,-267.0
2025-02-04,USC00274329,-78.0
2025-02-05,USC00274329,-172.0
2025-02-06,USC00274329,-233.0
2025-02-07,USC00274329,-233.0
2025-02-08,USC00274329,-106.0
2025-02-09,USC00274329,-106.0
2025-02-10,USC00274329,-89.0
2025-02-11,USC00274329,-167.0
2025-02-12,USC00274329,-161.0
2025-02-13,USC00274329,-139.0
2025-02-14,USC00274329,-122.0
2025-02-15,USC00274329,-178.0
2025-02-16,USC00274329,-178.0
2025-02-17,USC00274329,-122.0
2025-02-18,USC00274329,-156.0
2025-02-19,USC00274329,-183.0
2025-02-20,USC00274329,-222.0
2025-02-21,USC00274329,-222.0
2025-02-22,USC00274329,-122.0
2025-02-23,USC00274329,-122.0
2025-02-24,USC00274329,-50.0
2025-02-25,USC00274329,-50.0
2025-02-26,USC00274329,-11.0
2025-02-28,USC00274329,-11.0
2025-03-01,USC00274329,-22.0
2025-03-02,USC00274329,-167.0
2025-03-03,USC00274329,-228.0
2025-03-04,USC00274329,-261.0
2025-03-05,USC00274329,-106.0
2025-03-06,USC00274329,-11.0
2025-03-07,USC00274329,-100.0
2025-03-08,USC00274329,-94.0
2025-03-09,USC00274329,-83.0
2025-03-10,USC00274329,-83.0
2025-03-11,USC00274329,-33.0
2025-03-12,USC00274329,-50.0
2025-03-13,USC00274329,-78.0
2025-03-14,USC00274329,-78.0
2025-03-15,USC00274329,-56.0
2025-03-16,USC00274329,-11.0
2025-03-17,USC00274329,78.0
2025-03-18,USC00274329,-44.0
2025-03-19,USC00274329,-44.0
2025-03-20,USC00274329,-28.0
2025-03-21,USC00274329,22.0
2025-03-22,USC00274329,-67.0
2025-03-23,USC00274329,-94.0
2025-03-24,USC00274329,-94.0
2025-03-25,USC00274329,-39.0
2025-02-01,USC00274399,-106.0
2025-02-02,USC00274399,-217.0
2025-02-03,USC00274399,-211.0
2025-02-04,USC00274399,-67.0
2025-02-05,USC00274399,-161.0
2025-02-06,USC00274399,-189.0
2025-02-07,USC00274399,-161.0
2025-02-08,USC00274399,-111.0
2025-02-09,USC00274399,-89.0
2025-02-10,USC00274399,-106.0
2025-02-11,USC00274399,-172.0
2025-02-12,USC00274399,-178.0
2025-02-13,USC00274399,-172.0
2025-02-14,USC00274399,-67.0
2025-02-15,USC00274399,-150.0
2025-02-16,USC00274399,-139.0
2025-02-17,USC00274399,-67.0
2025-02-18,USC00274399,-106.0
2025-02-19,USC00274399,-144.0
2025-02-20,USC00274399,-178.0
2025-02-21,USC00274399,-172.0
2025-02-22,USC00274399,-133.0
2025-02-23,USC00274399,-122.0
2025-02-24,USC00274399,-83.0
2025-02-25,USC00274399,-33.0
2025-02-26,USC00274399,-17.0
2025-02-27,USC00274399,-28.0
2025-02-28,USC00274399,-17.0
2025-03-01,USC00274399,-39.0
2025-03-02,USC00274399,-128.0
2025-03-03,USC00274399,-183.0
2025-03-04,USC00274399,-183.0
2025-03-05,USC00274399,-100.0
2025-03-06,USC00274399,-17.0
2025-03-07,USC00274399,-50.0
2025-03-08,USC00274399,-50.0
2025-03-09,USC00274399,-83.0
2025-03-10,USC00274399,-89.0
2025-03-11,USC00274399,-61.0
2025-03-12,USC00274399,-61.0
2025-03-13,USC00274399,-22.0
2025-03-14,USC00274399,-56.0
2025-03-15,USC00274399,-56.0
2025-03-16,USC00274399,-17.0
2025-03-17,USC00274399,33.0
2025-03-18,USC00274399,-11.0
2025-03-19,USC00274399,-44.0
2025-03-20,USC00274399,-44.0
2025-03-21,USC00274399,39.0
2025-03-22,USC00274399,-56.0
2025-03-23,USC00274399,-56.0
2025-03-24,USC00274399,-56.0
2025-03-25,USC00274399,-17.0
2025-02-01,USC00274480,-122.0
2025-02-02,USC00274480,-211.0
2025-02-03,USC00274480,-200.0
2025-02-04,USC00274480,-39.0
2025-02-05,USC00274480,-150.0
2025-02-06,USC00274480,-194.0
2025-02-07,USC00274480,-194.0
2025-02-08,USC00274480,-122.0
2025-02-09,USC00274480,-100.0
2025-02-10,USC00274480,-106.0
2025-02-11,USC00274480,-189.0
2025-02-12,USC00274480,-189.0
2025-02-13,USC00274480,-144.0
2025-02-14,USC00274480,-61.0
2025-02-15,USC00274480,-128.0
2025-02-16,USC00274480,-67.0
2025-02-17,USC00274480,-89.0
2025-02-18,USC00274480,-117.0
2025-02-19,USC00274480,-167.0
2025-02-20,USC00274480,-178.0
2025-02-21,USC00274480,-172.0
2025-02-22,USC00274480,-78.0
2025-02-23,USC00274480,-67.0
2025-02-24,USC00274480,-56.0
2025-02-25,USC00274480,-56.0
2025-02-26,USC00274480,-33.0
2025-02-27,USC00274480,-39.0
2025-02-28,USC00274480,-22.0
2025-03-02,USC00274480,-133.0
2025-03-03,USC00274480,-167.0
2025-03-04,USC00274480,-161.0
2025-03-05,USC00274480,-78.0
2025-03-06,USC00274480,6.0
2025-03-07,USC00274480,-72.0
2025-03-08,USC00274480,-61.0
2025-03-09,USC00274480,-61.0
2025-03-10,USC00274480,-61.0
2025-03-11,USC00274480,-22.0
2025-03-12,USC00274480,6.0
2025-03-13,USC00274480,-50.0
2025-03-14,USC00274480,-50.0
2025-03-15,USC00274480,-44.0
2025-03-16,USC00274480,6.0
2025-03-17,USC00274480,78.0
2025-03-18,USC00274480,-6.0
2025-03-19,USC00274480,-11.0
2025-03-20,USC00274480,-6.0
2025-03-21,USC00274480,28.0
2025-03-22,USC00274480,-22.0
2025-03-23,USC00274480,-56.0
2025-03-24,USC00274480,-56.0
2025-03-25,USC00274480,-50.0
2025-02-01,USC00274734,-128.0
2025-02-02,USC00274734,-233.0
2025-02-03,USC00274734,-233.0
2025-02-04,USC00274734,-83.0
2025-02-05,USC00274734,-139.0
2025-02-06,USC00274734,-222.0
2025-02-08,USC00274734,-100.0
2025-02-09,USC00274734,-94.0
2025-02-10,USC00274734,-100.0
2025-02-11,USC00274734,-211.0
2025-02-12,USC00274734,-217.0
2025-02-13,USC00274734,-156.0
2025-02-14,USC00274734,-94.0
2025-02-15,USC00274734,-133.0
2025-02-16,USC00274734,-133.0
2025-02-18,USC00274734,-133.0
2025-02-19,USC00274734,-156.0
2025-02-20,USC00274734,-172.0
2025-02-21,USC00274734,-161.0
2025-02-22,USC00274734,-111.0
2025-02-23,USC00274734,-106.0
2025-02-24,USC00274734,-67.0
2025-02-25,USC00274734,-56.0
2025-02-26,USC00274734,-44.0
2025-02-27,USC00274734,-50.0
2025-02-28,USC00274734,-44.0
2025-03-01,USC00274734,-67.0
2025-03-02,USC00274734,-156.0
2025-03-03,USC00274734,-178.0
2025-03-04,USC00274734,-178.0
2025-03-05,USC00274734,-106.0
2025-03-06,USC00274734,-28.0
2025-03-07,USC00274734,-78.0
2025-03-08,USC00274734,-78.0
2025-03-09,USC00274734,-72.0
2025-03-10,USC00274734,-67.0
2025-03-11,USC00274734,-44.0
2025-03-12,USC00274734,-44.0
2025-03-13,USC00274734,-67.0
2025-03-14,USC00274734,-61.0
2025-03-15,USC00274734,-56.0
2025-03-16,USC00274734,-28.0
2025-03-17,USC00274734,33.0
2025-03-18,USC00274734,-28.0
2025-03-19,USC00274734,-39.0
2025-03-20,USC00274734,-22.0
2025-03-21,USC00274734,33.0
2025-03-22,USC00274734,-50.0
2025-03-23,USC00274734,-83.0
2025-03-24,USC00274734,-83.0
2025-03-25,USC00274734,-50.0
2025-02-01,USC00274810,-122.0
2025-02-02,USC00274810,-189.0
2025-02-04,USC00274810,-78.0
2025-02-05,USC00274810,-178.0
2025-02-06,USC00274810,-178.0
2025-02-07,USC00274810,-156.0
2025-02-08,USC00274810,-106.0
2025-02-09,USC00274810,-100.0
2025-02-10,USC00274810,-89.0
2025-02-11,USC00274810,-133.0
2025-02-13,USC00274810,-122.0
2025-02-14,USC00274810,-122.0
2025-02-15,USC00274810,-139.0
2025-02-16,USC00274810,-167.0
2025-02-17,USC00274810,-222.0
2025-02-18,USC00274810,-178.0
2025-02-19,USC00274810,-200.0
2025-02-20,USC00274810,-189.0
2025-02-21,USC00274810,-122.0
2025-02-23,USC00274810,-133.0
2025-02-24,USC00274810,-78.0
2025-02-25,USC00274810,-67.0
2025-02-26,USC00274810,-17.0
2025-02-27,USC00274810,-61.0
2025-03-02,USC00274810,-206.0
2025-03-03,USC00274810,-206.0
2025-03-04,USC00274810,-194.0
2025-03-05,USC00274810,-89.0
2025-03-07,USC00274810,-122.0
2025-03-08,USC00274810,-144.0
2025-03-09,USC00274810,-144.0
2025-03-10,USC00274810,-106.0
2025-03-12,USC00274810,-67.0
2025-03-15,USC00274810,-56.0
2025-03-16,USC00274810,-11.0
2025-03-17,USC00274810,39.0
2025-03-18,USC00274810,-61.0
2025-03-19,USC00274810,-50.0
2025-03-20,USC00274810,-33.0
2025-03-21,USC00274810,0.0
2025-03-22,USC00274810,-56.0
2025-03-23,USC00274810,-128.0
2025-03-24,USC00274810,-122.0
2025-03-25,USC00274810,-72.0
2025-02-05,USC00275013,-133.0
2025-02-06,USC00275013,-183.0
2025-02-07,USC00275013,-172.0
2025-02-10,USC00275013,-89.0
2025-02-11,USC00275013,-178.0
2025-02-12,USC00275013,-183.0
2025-02-13,USC00275013,-161.0
2025-02-14,USC00275013,-67.0
2025-02-17,USC00275013,-139.0
2025-02-18,USC00275013,-117.0
2025-02-19,USC00275013,-150.0
2025-02-20,USC00275013,-156.0
2025-02-21,USC00275013,-161.0
2025-02-25,USC00275013,-33.0
2025-02-26,USC00275013,11.0
2025-02-27,USC00275013,-28.0
2025-02-28,USC00275013,-6.0
2025-03-04,USC00275013,-167.0
2025-03-05,USC00275013,-72.0
2025-03-06,USC00275013,28.0
2025-03-11,USC00275013,-44.0
2025-03-13,USC00275013,-17.0
2025-03-14,USC00275013,-50.0
2025-03-18,USC00275013,-11.0
2025-03-19,USC00275013,-28.0
2025-03-20,USC00275013,-33.0
2025-03-21,USC00275013,22.0
2025-03-25,USC00275013,-11.0
2025-02-01,USC00275211,-200.0
2025-02-02,USC00275211,-189.0
2025-02-03,USC00275211,-94.0
2025-02-04,USC00275211,-117.0
2025-02-05,USC00275211,-172.0
2025-02-06,USC00275211,-156.0
2025-02-07,USC00275211,-161.0
2025-02-08,USC00275211,-139.0
2025-02-09,USC00275211,-122.0
2025-02-10,USC00275211,-206.0
2025-02-11,USC00275211,-211.0
2025-02-12,USC00275211,-144.0
2025-02-13,USC00275211,-56.0
2025-02-14,USC00275211,-150.0
2025-02-15,USC00275211,-150.0
2025-02-16,USC00275211,-61.0
2025-02-17,USC00275211,-94.0
2025-02-18,USC00275211,-133.0
2025-02-19,USC00275211,-150.0
2025-02-20,USC00275211,-133.0
2025-02-21,USC00275211,-94.0
2025-02-22,USC00275211,-94.0
2025-02-23,USC00275211,-28.0
2025-02-24,USC00275211,-28.0
2025-02-25,USC00275211,-11.0
2025-02-26,USC00275211,-22.0
2025-02-27,USC00275211,-22.0
2025-02-28,USC00275211,-17.0
2025-03-01,USC00275211,-17.0
2025-03-02,USC00275211,-111.0
2025-03-03,USC00275211,-139.0
2025-03-04,USC00275211,-122.0
2025-03-05,USC00275211,-56.0
2025-03-07,USC00275211,-44.0
2025-03-08,USC00275211,-44.0
2025-03-09,USC00275211,-39.0
2025-03-10,USC00275211,-33.0
2025-03-11,USC00275211,-6.0
2025-03-12,USC00275211,-17.0
2025-03-13,USC00275211,-50.0
2025-03-14,USC00275211,-44.0
2025-03-15,USC00275211,-17.0
2025-03-16,USC00275211,56.0
2025-03-19,USC00275211,-22.0
2025-03-20,USC00275211,28.0
2025-03-21,USC00275211,-28.0
2025-03-22,USC00275211,-44.0
2025-03-23,USC00275211,-44.0
2025-03-24,USC00275211,-17.0
2025-02-01,USC00275703,-22.0
2025-02-02,USC00275703,-200.0
2025-02-03,USC00275703,-150.0
2025-02-04,USC00275703,-72.0
2025-02-05,USC00275703,-122.0
2025-02-06,USC00275703,-161.0
2025-02-07,USC00275703,-139.0
2025-02-08,USC00275703,-106.0
2025-02-09,USC00275703,-106.0
2025-02-10,USC00275703,-94.0
2025-02-11,USC00275703,-161.0
2025-02-12,USC00275703,-161.0
2025-02-13,USC00275703,-111.0
2025-02-14,USC00275703,-56.0
2025-02-15,USC00275703,-122.0
2025-02-16,USC00275703,-111.0
2025-02-17,USC00275703,-67.0
2025-02-18,USC00275703,-122.0
2025-02-19,USC00275703,-133.0
2025-02-20,USC00275703,-156.0
2025-02-21,USC00275703,-117.0
2025-02-22,USC00275703,-106.0
2025-02-23,USC00275703,-150.0
2025-02-24,USC00275703,-44.0
2025-02-25,USC00275703,-44.0
2025-02-26,USC00275703,6.0
2025-02-27,USC00275703,-28.0
2025-02-28,USC00275703,-22.0
2025-03-01,USC00275703,-11.0
2025-03-02,USC00275703,-117.0
2025-03-03,USC00275703,-139.0
2025-03-04,USC00275703,-106.0
2025-03-05,USC00275703,-22.0
2025-03-06,USC00275703,11.0
2025-03-07,USC00275703,-44.0
2025-03-08,USC00275703,-39.0
2025-03-09,USC00275703,-61.0
2025-03-10,USC00275703,-61.0
2025-03-11,USC00275703,-50.0
2025-03-12,USC00275703,6.0
2025-03-13,USC00275703,-11.0
2025-03-14,USC00275703,-22.0
2025-03-15,USC00275703,-33.0
2025-03-16,USC00275703,22.0
2025-03-17,USC00275703,67.0
2025-03-18,USC00275703,11.0
2025-03-19,USC00275703,-33.0
2025-03-20,USC00275703,-33.0
2025-03-21,USC00275703,28.0
2025-03-22,USC00275703,-28.0
2025-03-23,USC00275703,-44.0
2025-03-24,USC00275703,-44.0
2025-03-25,USC00275703,-22.0
2025-02-02,USC00275868,-256.0
2025-02-04,USC00275868,-61.0
2025-02-05,USC00275868,-183.0
2025-02-06,USC00275868,-200.0
2025-02-09,USC00275868,-67.0
2025-02-10,USC00275868,-106.0
2025-02-11,USC00275868,-222.0
2025-02-12,USC00275868,-222.0
2025-02-13,USC00275868,-217.0
2025-02-16,USC00275868,-183.0
2025-02-17,USC00275868,-94.0
2025-02-20,USC00275868,-206.0
2025-02-24,USC00275868,-33.0
2025-03-03,USC00275868,-194.0
2025-03-04,USC00275868,-167.0
2025-03-05,USC00275868,-100.0
2025-03-06,USC00275868,-39.0
2025-03-09,USC00275868,-94.0
2025-03-10,USC00275868,-39.0
2025-03-11,USC00275868,-22.0
2025-03-12,USC00275868,-22.0
2025-03-13,USC00275868,-50.0
2025-03-16,USC00275868,-33.0
2025-03-17,USC00275868,50.0
2025-03-22,USC00275868,-50.0
2025-03-23,USC00275868,-100.0
2025-03-24,USC00275868,-56.0
2025-02-01,USC00275995,-117.0
2025-02-02,USC00275995,-228.0
2025-02-03,USC00275995,-217.0
2025-02-04,USC00275995,-78.0
2025-02-05,USC00275995,-139.0
2025-02-06,USC00275995,-206.0
2025-02-07,USC00275995,-161.0
2025-02-08,USC00275995,-83.0
2025-02-09,USC00275995,-83.0
2025-02-10,USC00275995,-128.0
2025-02-11,USC00275995,-200.0
2025-02-12,USC00275995,-172.0
2025-02-13,USC00275995,-106.0
2025-02-14,USC00275995,-83.0
2025-02-15,USC00275995,-117.0
2025-02-16,USC00275995,-117.0
2025-02-17,USC00275995,-94.0
2025-02-18,USC00275995,-122.0
2025-02-19,USC00275995,-139.0
2025-02-20,USC00275995,-178.0
2025-02-21,USC00275995,-117.0
2025-02-22,USC00275995,-111.0
2025-02-23,USC00275995,-94.0
2025-02-24,USC00275995,-61.0
2025-02-25,USC00275995,-50.0
2025-02-26,USC00275995,-39.0
2025-02-27,USC00275995,-50.0
2025-02-28,USC00275995,-33.0
2025-03-01,USC00275995,-61.0
2025-03-02,USC00275995,-139.0
2025-03-03,USC00275995,-194.0
2025-03-04,USC00275995,-150.0
2025-03-05,USC00275995,-83.0
2025-03-06,USC00275995,-6.0
2025-03-07,USC00275995,-67.0
2025-03-08,USC00275995,-67.0
2025-03-09,USC00275995,-50.0
2025-03-10,USC00275995,-44.0
2025-03-11,USC00275995,-33.0
2025-03-12,USC00275995,-17.0
2025-03-13,USC00275995,-50.0
2025-03-14,USC00275995,-50.0
2025-03-15,USC00275995,-28.0
2025-03-16,USC00275995,-22.0
2025-03-17,USC00275995,44.0
2025-03-18,USC00275995,-6.0
2025-03-19,USC00275995,-28.0
2025-03-20,USC00275995,-6.0
2025-03-21,USC00275995,22.0
2025-03-22,USC00275995,-17.0
2025-03-23,USC00275995,-67.0
2025-03-24,USC00275995,-67.0
2025-03-25,USC00275995,-72.0
2025-02-01,USC00276365,-117.0
2025-02-02,USC00276365,-328.0
2025-02-03,USC00276365,-306.0
2025-02-04,USC00276365,-94.0
2025-02-05,USC00276365,-228.0
2025-02-06,USC00276365,-272.0
2025-02-07,USC00276365,-239.0
2025-02-08,USC00276365,-150.0
2025-02-09,USC00276365,-144.0
2025-02-10,USC00276365,-111.0
2025-02-11,USC00276365,-189.0
2025-02-12,USC00276365,-194.0
2025-02-13,USC00276365,-183.0
2025-02-14,USC00276365,-150.0
2025-02-15,USC00276365,-239.0
2025-02-16,USC00276365,-194.0
2025-02-17,USC00276365,-144.0
2025-02-18,USC00276365,-172.0
2025-02-19,USC00276365,-217.0
2025-02-20,USC00276365,-278.0
2025-02-21,USC00276365,-222.0
2025-02-22,USC00276365,-133.0
2025-02-23,USC00276365,-122.0
