DATE,ID,TMAX
2025-02-10,USC00274234,0.0
2025-02-11,USC00274234,-6.0
2025-02-12,USC00274234,0.0
2025-02-13,USC00274234,0.0
2025-02-14,USC00274234,28.0
2025-02-15,USC00274234,-6.0
2025-02-16,USC00274234,-28.0
2025-02-17,USC00274234,11.0
2025-02-18,USC00274234,-17.0
2025-02-19,USC00274234,-39.0
2025-02-20,USC00274234,-11.0
2025-02-21,USC00274234,-17.0
2025-02-22,USC00274234,6.0
2025-02-23,USC00274234,28.0
2025-02-24,USC00274234,50.0
2025-02-25,USC00274234,72.0
2025-02-26,USC00274234,106.0
2025-02-27,USC00274234,106.0
2025-02-28,USC00274234,33.0
2025-03-01,USC00274234,67.0
2025-03-02,USC00274234,117.0
2025-03-03,USC00274234,-28.0
2025-03-04,USC00274234,0.0
2025-03-05,USC00274234,89.0
2025-03-06,USC00274234,122.0
2025-03-07,USC00274234,144.0
2025-03-08,USC00274234,44.0
2025-03-09,USC00274234,33.0
2025-03-10,USC00274234,67.0
2025-03-11,USC00274234,144.0
2025-03-12,USC00274234,183.0
2025-03-13,USC00274234,67.0
2025-03-14,USC00274234,78.0
2025-03-15,USC00274234,144.0
2025-03-16,USC00274234,189.0
2025-03-17,USC00274234,206.0
2025-03-18,USC00274234,139.0
2025-03-19,USC00274234,128.0
2025-03-20,USC00274234,167.0
2025-03-21,USC00274234,156.0
2025-03-22,USC00274234,67.0
2025-03-23,USC00274234,172.0
2025-03-24,USC00274234,61.0
2025-03-25,USC00274234,28.0
2025-02-01,USC00274304,39.0
2025-02-02,USC00274304,11.0
2025-02-03,USC00274304,-28.0
2025-02-04,USC00274304,44.0
2025-02-05,USC00274304,28.0
2025-02-06,USC00274304,-50.0
2025-02-07,USC00274304,6.0
2025-02-08,USC00274304,6.0
2025-02-09,USC00274304,6.0
2025-02-10,USC00274304,33.0
2025-02-11,USC00274304,-6.0
2025-02-12,USC00274304,-6.0
2025-02-13,USC00274304,11.0
2025-02-14,USC00274304,39.0
2025-02-15,USC00274304,-22.0
2025-02-16,USC00274304,-6.0
2025-02-17,USC00274304,-17.0
2025-02-18,USC00274304,-44.0
2025-02-19,USC00274304,-56.0
2025-02-20,USC00274304,-33.0
2025-02-21,USC00274304,11.0
2025-02-22,USC00274304,-22.0
2025-02-23,USC00274304,6.0
2025-02-24,USC00274304,39.0
2025-02-25,USC00274304,61.0
2025-02-26,USC00274304,111.0
2025-02-27,USC00274304,78.0
2025-02-28,USC00274304,50.0
2025-03-01,USC00274304,44.0
2025-03-02,USC00274304,106.0
2025-03-03,USC00274304,-50.0
2025-03-04,USC00274304,-22.0
2025-03-05,USC00274304,72.0
2025-03-06,USC00274304,94.0
2025-03-07,USC00274304,128.0
2025-03-08,USC00274304,28.0
2025-03-09,USC00274304,28.0
2025-03-10,USC00274304,44.0
2025-03-11,USC00274304,117.0
2025-03-12,USC00274304,156.0
2025-03-13,USC00274304,67.0
2025-03-14,USC00274304,89.0
2025-03-15,USC00274304,139.0
2025-03-16,USC00274304,167.0
2025-03-17,USC00274304,172.0
2025-03-18,USC00274304,156.0
2025-03-19,USC00274304,122.0
2025-03-20,USC00274304,161.0
2025-03-21,USC00274304,144.0
2025-03-22,USC00274304,89.0
2025-03-23,USC00274304,144.0
2025-03-24,USC00274304,33.0
2025-02-01,USC00274329,11.0
2025-02-02,USC00274329,-78.0
2025-02-03,USC00274329,-67.0
2025-02-04,USC00274329,11.0
2025-02-05,USC00274329,-33.0
2025-02-06,USC00274329,-111.0
2025-02-07,USC00274329,-33.0
2025-02-08,USC00274329,-22.0
2025-02-09,USC00274329,-33.0
2025-02-10,USC00274329,-28.0
2025-02-11,USC00274329,-39.0
2025-02-12,USC00274329,-33.0
2025-02-13,USC00274329,-22.0
2025-02-14,USC00274329,0.0
2025-02-15,USC00274329,-61.0
2025-02-16,USC00274329,-44.0
2025-02-17,USC00274329,-17.0
2025-02-18,USC00274329,-89.0
2025-02-19,USC00274329,-106.0
2025-02-20,USC00274329,-78.0
2025-02-21,USC00274329,-33.0
2025-02-22,USC00274329,-56.0
2025-02-23,USC00274329,-33.0
2025-02-24,USC00274329,-6.0
2025-02-25,USC00274329,33.0
2025-02-26,USC00274329,89.0
2025-02-28,USC00274329,11.0
2025-03-01,USC00274329,0.0
2025-03-02,USC00274329,56.0
2025-03-03,USC00274329,-106.0
2025-03-04,USC00274329,-56.0
2025-03-05,USC00274329,39.0
2025-03-06,USC00274329,67.0
2025-03-07,USC00274329,111.0
2025-03-08,USC00274329,0.0
2025-03-09,USC00274329,-33.0
2025-03-10,USC00274329,-11.0
2025-03-11,USC00274329,56.0
2025-03-12,USC00274329,133.0
2025-03-13,USC00274329,0.0
2025-03-14,USC00274329,44.0
2025-03-15,USC00274329,117.0
2025-03-16,USC00274329,178.0
2025-03-17,USC00274329,189.0
2025-03-18,USC00274329,89.0
2025-03-19,USC00274329,83.0
2025-03-20,USC00274329,178.0
2025-03-21,USC00274329,183.0
2025-03-22,USC00274329,22.0
2025-03-23,USC00274329,100.0
2025-03-24,USC00274329,-11.0
2025-03-25,USC00274329,-11.0
2025-02-01,USC00274399,6.0
2025-02-02,USC00274399,-28.0
2025-02-03,USC00274399,-67.0
2025-02-04,USC00274399,28.0
2025-02-05,USC00274399,17.0
2025-02-06,USC00274399,-61.0
2025-02-07,USC00274399,-17.0
2025-02-08,USC00274399,-6.0
2025-02-09,USC00274399,-11.0
2025-02-10,USC00274399,-11.0
2025-02-11,USC00274399,-17.0
2025-02-12,USC00274399,-11.0
2025-02-13,USC00274399,-11.0
2025-02-14,USC00274399,22.0
2025-02-15,USC00274399,-22.0
2025-02-16,USC00274399,-33.0
2025-02-17,USC00274399,-17.0
2025-02-18,USC00274399,-44.0
2025-02-19,USC00274399,-61.0
2025-02-20,USC00274399,-39.0
2025-02-21,USC00274399,-22.0
2025-02-22,USC00274399,-28.0
2025-02-23,USC00274399,11.0
2025-02-24,USC00274399,28.0
2025-02-25,USC00274399,56.0
2025-02-26,USC00274399,106.0
2025-02-27,USC00274399,78.0
2025-02-28,USC00274399,33.0
2025-03-01,USC00274399,44.0
2025-03-02,USC00274399,100.0
2025-03-03,USC00274399,-44.0
2025-03-04,USC00274399,-6.0
2025-03-05,USC00274399,78.0
2025-03-06,USC00274399,100.0
2025-03-07,USC00274399,111.0
2025-03-08,USC00274399,33.0
2025-03-09,USC00274399,17.0
2025-03-10,USC00274399,33.0
2025-03-11,USC00274399,139.0
2025-03-12,USC00274399,167.0
2025-03-13,USC00274399,50.0
2025-03-14,USC00274399,78.0
2025-03-15,USC00274399,150.0
2025-03-16,USC00274399,144.0
2025-03-17,USC00274399,172.0
2025-03-18,USC00274399,111.0
2025-03-19,USC00274399,139.0
2025-03-20,USC00274399,189.0
2025-03-21,USC00274399,156.0
2025-03-22,USC00274399,67.0
2025-03-23,USC00274399,144.0
2025-03-24,USC00274399,44.0
2025-03-25,USC00274399,11.0
2025-02-01,USC00274480,-11.0
2025-02-02,USC00274480,-17.0
2025-02-03,USC00274480,-17.0
2025-02-04,USC00274480,17.0
2025-02-05,USC00274480,-6.0
2025-02-06,USC00274480,-72.0
2025-02-07,USC00274480,-22.0
2025-02-08,USC00274480,-17.0
2025-02-09,USC00274480,-22.0
2025-02-10,USC00274480,-22.0
2025-02-11,USC00274480,-28.0
2025-02-12,USC00274480,-33.0
2025-02-13,USC00274480,-39.0
2025-02-14,USC00274480,-11.0
2025-02-15,USC00274480,-33.0
2025-02-16,USC00274480,-44.0
2025-02-17,USC00274480,-44.0
2025-02-18,USC00274480,-50.0
2025-02-19,USC00274480,-61.0
2025-02-20,USC00274480,-50.0
2025-02-21,USC00274480,6.0
2025-02-22,USC00274480,0.0
2025-02-23,USC00274480,0.0
2025-02-24,USC00274480,28.0
2025-02-25,USC00274480,50.0
2025-02-26,USC00274480,67.0
2025-02-27,USC00274480,67.0
2025-02-28,USC00274480,67.0
2025-03-02,USC00274480,56.0
2025-03-03,USC00274480,-61.0
2025-03-04,USC00274480,-44.0
2025-03-05,USC00274480,33.0
2025-03-06,USC00274480,72.0
2025-03-07,USC00274480,106.0
2025-03-08,USC00274480,11.0
2025-03-09,USC00274480,0.0
2025-03-10,USC00274480,33.0
2025-03-11,USC00274480,117.0
2025-03-12,USC00274480,150.0
2025-03-13,USC00274480,39.0
2025-03-14,USC00274480,44.0
2025-03-15,USC00274480,106.0
2025-03-16,USC00274480,139.0
2025-03-17,USC00274480,178.0
2025-03-18,USC00274480,144.0
2025-03-19,USC00274480,106.0
2025-03-20,USC00274480,139.0
2025-03-21,USC00274480,144.0
2025-03-22,USC00274480,61.0
2025-03-23,USC00274480,128.0
2025-03-24,USC00274480,22.0
2025-03-25,USC00274480,-11.0
2025-02-01,USC00274734,0.0
2025-02-02,USC00274734,-61.0
2025-02-03,USC00274734,-78.0
2025-02-04,USC00274734,11.0
2025-02-05,USC00274734,-39.0
2025-02-06,USC00274734,-94.0
2025-02-08,USC00274734,-6.0
2025-02-09,USC00274734,-17.0
2025-02-10,USC00274734,-11.0
2025-02-11,USC00274734,-33.0
2025-02-12,USC00274734,-11.0
2025-02-13,USC00274734,-22.0
2025-02-14,USC00274734,28.0
2025-02-15,USC00274734,-44.0
2025-02-16,USC00274734,-22.0
2025-02-17,USC00274734,-22.0
2025-02-18,USC00274734,-56.0
2025-02-19,USC00274734,-78.0
2025-02-20,USC00274734,-50.0
2025-02-21,USC00274734,0.0
2025-02-22,USC00274734,-56.0
2025-02-23,USC00274734,6.0
2025-02-24,USC00274734,-6.0
2025-02-25,USC00274734,39.0
2025-02-26,USC00274734,72.0
2025-02-27,USC00274734,50.0
2025-02-28,USC00274734,28.0
2025-03-01,USC00274734,22.0
2025-03-02,USC00274734,67.0
2025-03-03,USC00274734,-83.0
2025-03-04,USC00274734,-33.0
2025-03-05,USC00274734,33.0
2025-03-06,USC00274734,56.0
2025-03-07,USC00274734,100.0
2025-03-08,USC00274734,22.0
2025-03-09,USC00274734,-33.0
2025-03-10,USC00274734,11.0
2025-03-11,USC00274734,100.0
2025-03-12,USC00274734,161.0
2025-03-13,USC00274734,22.0
2025-03-14,USC00274734,39.0
2025-03-15,USC00274734,133.0
2025-03-16,USC00274734,156.0
2025-03-17,USC00274734,122.0
2025-03-18,USC00274734,78.0
2025-03-19,USC00274734,133.0
2025-03-20,USC00274734,150.0
2025-03-21,USC00274734,89.0
2025-03-22,USC00274734,33.0
2025-03-23,USC00274734,133.0
2025-03-24,USC00274734,11.0
2025-03-25,USC00274734,-6.0
2025-02-01,USC00274810,22.0
2025-02-02,USC00274810,-89.0
2025-02-04,USC00274810,33.0
2025-02-05,USC00274810,-56.0
2025-02-06,USC00274810,-100.0
2025-02-07,USC00274810,-33.0
2025-02-08,USC00274810,-22.0
2025-02-10,USC00274810,-22.0
2025-02-11,USC00274810,-44.0
2025-02-13,USC00274810,0.0
2025-02-14,USC00274810,-56.0
2025-02-15,USC00274810,-72.0
2025-02-16,USC00274810,-22.0
2025-02-17,USC00274810,-33.0
2025-02-18,USC00274810,-78.0
2025-02-19,USC00274810,-89.0
2025-02-20,USC00274810,-67.0
2025-02-21,USC00274810,0.0
2025-02-23,USC00274810,-11.0
2025-02-24,USC00274810,-39.0
2025-02-25,USC00274810,-6.0
2025-02-26,USC00274810,39.0
2025-02-27,USC00274810,17.0
2025-03-02,USC00274810,33.0
2025-03-03,USC00274810,-78.0
2025-03-04,USC00274810,-50.0
2025-03-05,USC00274810,6.0
2025-03-07,USC00274810,56.0
2025-03-08,USC00274810,-89.0
2025-03-09,USC00274810,-44.0
2025-03-10,USC00274810,-6.0
2025-03-11,USC00274810,44.0
2025-03-12,USC00274810,89.0
2025-03-15,USC00274810,100.0
2025-03-16,USC00274810,117.0
2025-03-17,USC00274810,78.0
2025-03-18,USC00274810,50.0
2025-03-19,USC00274810,78.0
2025-03-20,USC00274810,117.0
2025-03-21,USC00274810,44.0
2025-03-22,USC00274810,0.0
2025-03-23,USC00274810,83.0
2025-03-24,USC00274810,6.0
2025-03-25,USC00274810,-11.0
2025-02-04,USC00275013,39.0
2025-02-05,USC00275013,11.0
2025-02-06,USC00275013,-61.0
2025-02-07,USC00275013,0.0
2025-02-10,USC00275013,-11.0
2025-02-11,USC00275013,-33.0
2025-02-12,USC00275013,-17.0
2025-02-13,USC00275013,-28.0
2025-02-14,USC00275013,22.0
2025-02-17,USC00275013,-28.0
2025-02-18,USC00275013,-50.0
2025-02-19,USC00275013,-67.0
2025-02-20,USC00275013,-39.0
2025-02-21,USC00275013,-11.0
2025-02-25,USC00275013,61.0
2025-02-26,USC00275013,106.0
2025-02-27,USC00275013,72.0
2025-02-28,USC00275013,56.0
2025-03-04,USC00275013,-17.0
2025-03-05,USC00275013,67.0
2025-03-06,USC00275013,78.0
2025-03-11,USC00275013,128.0
2025-03-13,USC00275013,39.0
2025-03-14,USC00275013,67.0
2025-03-18,USC00275013,111.0
2025-03-19,USC00275013,122.0
2025-03-20,USC00275013,183.0
2025-03-21,USC00275013,139.0
2025-03-25,USC00275013,0.0
2025-02-01,USC00275211,-17.0
2025-02-02,USC00275211,-56.0
2025-02-03,USC00275211,44.0
2025-02-04,USC00275211,22.0
2025-02-05,USC00275211,-56.0
2025-02-06,USC00275211,-44.0
2025-02-07,USC00275211,11.0
2025-02-08,USC00275211,6.0
2025-02-09,USC00275211,-6.0
2025-02-10,USC00275211,-11.0
2025-02-11,USC00275211,-6.0
2025-02-12,USC00275211,-11.0
2025-02-13,USC00275211,22.0
2025-02-14,USC00275211,-17.0
2025-02-15,USC00275211,-17.0
2025-02-16,USC00275211,-33.0
2025-02-17,USC00275211,-28.0
2025-02-18,USC00275211,-44.0
2025-02-19,USC00275211,-28.0
2025-02-20,USC00275211,-39.0
2025-02-21,USC00275211,-17.0
2025-02-22,USC00275211,22.0
2025-02-23,USC00275211,44.0
2025-02-24,USC00275211,61.0
2025-02-25,USC00275211,100.0
2025-02-26,USC00275211,89.0
2025-02-27,USC00275211,22.0
2025-02-28,USC00275211,56.0
2025-03-01,USC00275211,56.0
2025-03-02,USC00275211,106.0
2025-03-03,USC00275211,-44.0
2025-03-04,USC00275211,-17.0
2025-03-05,USC00275211,78.0
2025-03-08,USC00275211,44.0
2025-03-09,USC00275211,56.0
2025-03-10,USC00275211,133.0
2025-03-11,USC00275211,172.0
2025-03-12,USC00275211,50.0
2025-03-13,USC00275211,44.0
2025-03-14,USC00275211,122.0
2025-03-15,USC00275211,172.0
2025-03-16,USC00275211,194.0
2025-03-19,USC00275211,144.0
2025-03-20,USC00275211,89.0
2025-03-21,USC00275211,56.0
2025-03-22,USC00275211,161.0
2025-03-23,USC00275211,44.0
2025-03-24,USC00275211,17.0
2025-02-01,USC00275703,28.0
2025-02-02,USC00275703,-17.0
2025-02-03,USC00275703,-44.0
2025-02-04,USC00275703,67.0
2025-02-05,USC00275703,33.0
2025-02-06,USC00275703,-50.0
2025-02-07,USC00275703,6.0
2025-02-08,USC00275703,17.0
2025-02-09,USC00275703,11.0
2025-02-10,USC00275703,0.0
2025-02-11,USC00275703,0.0
2025-02-12,USC00275703,6.0
2025-02-13,USC00275703,-11.0
2025-02-14,USC00275703,11.0
2025-02-15,USC00275703,-11.0
2025-02-16,USC00275703,-17.0
2025-02-17,USC00275703,6.0
2025-02-18,USC00275703,-33.0
2025-02-19,USC00275703,-44.0
2025-02-20,USC00275703,-6.0
2025-02-21,USC00275703,-11.0
2025-02-22,USC00275703,0.0
2025-02-23,USC00275703,33.0
2025-02-24,USC00275703,56.0
2025-02-25,USC00275703,78.0
2025-02-26,USC00275703,106.0
2025-02-27,USC00275703,94.0
2025-02-28,USC00275703,22.0
2025-03-01,USC00275703,56.0
2025-03-02,USC00275703,111.0
2025-03-03,USC00275703,-39.0
2025-03-04,USC00275703,-11.0
2025-03-05,USC00275703,89.0
2025-03-06,USC00275703,117.0
2025-03-07,USC00275703,144.0
2025-03-08,USC00275703,44.0
2025-03-09,USC00275703,22.0
2025-03-10,USC00275703,61.0
2025-03-11,USC00275703,144.0
2025-03-12,USC00275703,183.0
2025-03-13,USC00275703,61.0
2025-03-14,USC00275703,83.0
2025-03-15,USC00275703,156.0
2025-03-16,USC00275703,194.0
2025-03-17,USC00275703,194.0
2025-03-18,USC00275703,128.0
2025-03-19,USC00275703,111.0
2025-03-20,USC00275703,167.0
2025-03-21,USC00275703,161.0
2025-03-22,USC00275703,67.0
2025-03-23,USC00275703,167.0
2025-03-24,USC00275703,56.0
2025-03-25,USC00275703,11.0
2025-02-02,USC00275868,-50.0
2025-02-04,USC00275868,39.0
2025-02-05,USC00275868,-6.0
2025-02-06,USC00275868,-72.0
2025-02-09,USC00275868,-17.0
2025-02-10,USC00275868,-22.0
2025-02-11,USC00275868,-33.0
2025-02-12,USC00275868,-17.0
2025-02-13,USC00275868,-22.0
2025-02-16,USC00275868,-44.0
2025-02-17,USC00275868,-39.0
2025-02-20,USC00275868,-44.0
2025-02-24,USC00275868,17.0
2025-03-03,USC00275868,-61.0
2025-03-04,USC00275868,-28.0
2025-03-05,USC00275868,50.0
2025-03-06,USC00275868,94.0
2025-03-09,USC00275868,-6.0
2025-03-10,USC00275868,22.0
2025-03-11,USC00275868,111.0
2025-03-12,USC00275868,161.0
2025-03-13,USC00275868,28.0
2025-03-16,USC00275868,156.0
2025-03-17,USC00275868,167.0
2025-03-22,USC00275868,83.0
2025-03-23,USC00275868,139.0
2025-03-24,USC00275868,28.0
2025-02-01,USC00275995,-17.0
2025-02-02,USC00275995,-50.0
2025-02-03,USC00275995,-72.0
2025-02-04,USC00275995,11.0
2025-02-05,USC00275995,17.0
2025-02-06,USC00275995,-78.0
2025-02-07,USC00275995,-6.0
2025-02-08,USC00275995,6.0
2025-02-09,USC00275995,0.0
2025-02-10,USC00275995,-17.0
2025-02-11,USC00275995,-33.0
2025-02-12,USC00275995,6.0
2025-02-13,USC00275995,-22.0
2025-02-14,USC00275995,17.0
2025-02-15,USC00275995,-44.0
2025-02-16,USC00275995,-22.0
2025-02-17,USC00275995,-44.0
2025-02-18,USC00275995,-44.0
2025-02-19,USC00275995,-78.0
2025-02-20,USC00275995,6.0
2025-02-21,USC00275995,17.0
2025-02-22,USC00275995,-28.0
2025-02-23,USC00275995,17.0
2025-02-24,USC00275995,17.0
2025-02-25,USC00275995,39.0
2025-02-26,USC00275995,100.0
2025-02-27,USC00275995,72.0
2025-02-28,USC00275995,6.0
2025-03-01,USC00275995,11.0
2025-03-02,USC00275995,67.0
2025-03-03,USC00275995,-72.0
2025-03-04,USC00275995,-22.0
2025-03-05,USC00275995,50.0
2025-03-06,USC00275995,28.0
2025-03-07,USC00275995,128.0
2025-03-08,USC00275995,22.0
2025-03-09,USC00275995,-11.0
2025-03-10,USC00275995,28.0
2025-03-11,USC00275995,106.0
2025-03-12,USC00275995,167.0
2025-03-13,USC00275995,72.0
2025-03-14,USC00275995,44.0
2025-03-15,USC00275995,128.0
2025-03-16,USC00275995,172.0
2025-03-17,USC00275995,128.0
2025-03-18,USC00275995,111.0
2025-03-19,USC00275995,111.0
2025-03-20,USC00275995,156.0
2025-03-21,USC00275995,78.0
2025-03-22,USC00275995,50.0
2025-03-23,USC00275995,144.0
2025-03-24,USC00275995,22.0
2025-03-25,USC00275995,-11.0
2025-02-01,USC00276365,6.0
2025-02-02,USC00276365,-83.0
2025-02-03,USC00276365,-83.0
2025-02-04,USC00276365,0.0
2025-02-05,USC00276365,-50.0
2025-02-06,USC00276365,-117.0
2025-02-07,USC00276365,-39.0
2025-02-08,USC00276365,-33.0
2025-02-09,USC00276365,-28.0
2025-02-10,USC00276365,-22.0
2025-02-11,USC00276365,-44.0
2025-02-12,USC00276365,-28.0
2025-02-13,USC00276365,-33.0
2025-02-14,USC00276365,-11.0
2025-02-15,USC00276365,-67.0
2025-02-16,USC00276365,-56.0
2025-02-17,USC00276365,-22.0
2025-02-18,USC00276365,-89.0
2025-02-19,USC00276365,-111.0
2025-02-20,USC00276365,-83.0
2025-02-21,USC00276365,-33.0
2025-02-22,USC00276365,-67.0
2025-02-23,USC00276365,-33.0
2025-02-24,USC00276365,-6.0
2025-02-25,USC00276365,33.0
2025-02-26,USC00276365,83.0
2025-02-27,USC00276365,28.0
2025-02-28,USC00276365,6.0
2025-03-01,USC00276365,6.0
2025-03-02,USC00276365,56.0
2025-03-03,USC00276365,-106.0
2025-03-04,USC00276365,-56.0
2025-03-05,USC00276365,28.0
2025-03-06,USC00276365,100.0
2025-03-07,USC00276365,122.0
2025-03-08,USC00276365,6.0
2025-03-09,USC00276365,-56.0
2025-03-10,USC00276365,-6.0
2025-03-11,USC00276365,50.0
2025-03-12,USC00276365,144.0
2025-03-13,USC00276365,11.0
2025-03-14,USC00276365,56.0
2025-03-15,USC00276365,128.0
2025-03-16,USC00276365,189.0
2025-03-17,USC00276365,178.0
2025-03-18,USC00276365,61.0
2025-03-19,USC00276365,100.0
2025-03-20,USC00276365,189.0
2025-03-21,USC00276365,189.0
2025-03-22,USC00276365,17.0
2025-03-23,USC00276365,117.0
2025-03-24,USC00276365,-6.0
2025-03-25,USC00276365,-6.0
2025-02-04,USC00276550,33.0
2025-02-05,USC00276550,17.0
2025-02-06,USC00276550,-56.0
2025-02-07,USC00276550,-33.0
2025-02-11,USC00276550,-17.0
2025-02-12,USC00276550,-17.0
2025-02-13,USC00276550,-17.0
2025-02-14,USC00276550,22.0
2025-02-15,USC00276550,-44.0
2025-02-16,USC00276550,-22.0
2025-02-17,USC00276550,-17.0
2025-02-18,USC00276550,-39.0
2025-02-19,USC00276550,-61.0
2025-02-20,USC00276550,-39.0
2025-02-21,USC00276550,-28.0
2025-02-25,USC00276550,61.0
2025-02-26,USC00276550,100.0
2025-02-27,USC00276550,83.0
2025-02-28,USC00276550,22.0
2025-03-01,USC00276550,39.0
2025-03-02,USC00276550,100.0
2025-03-03,USC00276550,-50.0
2025-03-04,USC00276550,-11.0
2025-03-05,USC00276550,67.0
2025-03-06,USC00276550,89.0
2025-03-07,USC00276550,106.0
2025-03-08,USC00276550,28.0
2025-03-09,USC00276550,11.0
2025-03-10,USC00276550,28.0
2025-03-11,USC00276550,128.0
2025-03-12,USC00276550,167.0
2025-03-13,USC00276550,44.0
2025-03-14,USC00276550,78.0
2025-03-15,USC00276550,144.0
2025-03-16,USC00276550,150.0
2025-03-17,USC00276550,172.0
2025-03-18,USC00276550,111.0
2025-03-19,USC00276550,128.0
2025-03-20,USC00276550,183.0
2025-03-21,USC00276550,167.0
2025-03-22,USC00276550,56.0
2025-03-23,USC00276550,139.0
2025-03-24,USC00276550,139.0
2025-03-25,USC00276550,11.0
2025-02-01,USC00276818,22.0
2025-02-02,USC00276818,-61.0
2025-02-03,USC00276818,-78.0
2025-02-04,USC00276818,11.0
2025-02-05,USC00276818,-44.0
2025-02-06,USC00276818,-100.0
2025-02-07,USC00276818,-17.0
2025-02-08,USC00276818,-28.0
2025-02-09,USC00276818,-28.0
2025-02-11,USC00276818,-78.0
2025-02-12,USC00276818,-39.0
2025-02-13,USC00276818,-44.0
2025-02-14,USC00276818,6.0
2025-02-15,USC00276818,-106.0
2025-02-16,USC00276818,-50.0
2025-02-17,USC00276818,-44.0
2025-02-18,USC00276818,-117.0
2025-02-20,USC00276818,-56.0
2025-02-21,USC00276818,-33.0
2025-02-22,USC00276818,-61.0
2025-02-23,USC00276818,-17.0
2025-02-24,USC00276818,-11.0
2025-02-25,USC00276818,44.0
2025-02-26,USC00276818,72.0
2025-02-27,USC00276818,39.0
2025-02-28,USC00276818,33.0
2025-03-01,USC00276818,0.0
2025-03-02,USC00276818,50.0
2025-03-03,USC00276818,-94.0
2025-03-04,USC00276818,-50.0
2025-03-05,USC00276818,61.0
2025-03-06,USC00276818,50.0
2025-03-07,USC00276818,128.0
2025-03-08,USC00276818,-22.0
2025-03-09,USC00276818,-72.0
2025-03-10,USC00276818,-6.0
2025-03-11,USC00276818,50.0
2025-03-12,USC00276818,122.0
2025-03-13,USC00276818,0.0
2025-03-14,USC00276818,6.0
2025-03-15,USC00276818,100.0
2025-03-16,USC00276818,133.0
2025-03-17,USC00276818,144.0
2025-03-18,USC00276818,100.0
2025-03-19,USC00276818,94.0
2025-03-20,USC00276818,128.0
2025-03-21,USC00276818,128.0
2025-03-22,USC00276818,17.0
2025-03-23,USC00276818,106.0
2025-03-24,USC00276818,-22.0
2025-03-25,USC00276818,11.0
2025-02-02,USC00276856,-133.0
2025-02-05,USC00276856,-78.0
2025-02-06,USC00276856,-133.0
2025-02-07,USC00276856,-22.0
2025-02-09,USC00276856,-61.0
2025-02-10,USC00276856,-44.0
2025-02-11,USC00276856,-78.0
2025-02-13,USC00276856,-50.0
2025-02-14,USC00276856,-6.0
2025-02-15,USC00276856,-94.0
2025-02-16,USC00276856,-67.0
2025-02-17,USC00276856,-67.0
2025-02-18,USC00276856,-111.0
2025-02-20,USC00276856,-106.0
2025-02-21,USC00276856,-67.0
2025-02-23,USC00276856,-39.0
2025-02-24,USC00276856,-39.0
2025-02-27,USC00276856,0.0
2025-02-28,USC00276856,17.0
2025-03-01,USC00276856,-33.0
2025-03-02,USC00276856,11.0
2025-03-03,USC00276856,-144.0
2025-03-04,USC00276856,-78.0
2025-03-05,USC00276856,28.0
2025-03-06,USC00276856,67.0
2025-03-07,USC00276856,50.0
2025-03-08,USC00276856,-39.0
2025-03-09,USC00276856,-61.0
2025-03-10,USC00276856,-28.0
2025-03-11,USC00276856,-6.0
2025-03-12,USC00276856,128.0
2025-03-13,USC00276856,-33.0
2025-03-14,USC00276856,50.0
2025-03-16,USC00276856,172.0
2025-03-17,USC00276856,161.0
2025-03-19,USC00276856,78.0
2025-03-20,USC00276856,167.0
2025-03-21,USC00276856,183.0
2025-03-22,USC00276856,11.0
2025-03-23,USC00276856,106.0
2025-03-24,USC00276856,106.0
2025-03-25,USC00276856,-11.0
2025-02-01,USC00277833,0.0
2025-02-02,USC00277833,-39.0
2025-02-03,USC00277833,-72.0
2025-02-04,USC00277833,28.0
2025-02-05,USC00277833,0.0
2025-02-06,USC00277833,-72.0
2025-02-07,USC00277833,-17.0
2025-02-08,USC00277833,0.0
2025-02-09,USC00277833,-6.0
2025-02-10,USC00277833,-17.0
2025-02-11,USC00277833,-28.0
2025-02-12,USC00277833,-6.0
2025-02-13,USC00277833,-33.0
2025-02-14,USC00277833,17.0
2025-02-15,USC00277833,-22.0
2025-02-16,USC00277833,-39.0
2025-02-17,USC00277833,-28.0
2025-02-18,USC00277833,-39.0
2025-02-19,USC00277833,-61.0
2025-02-20,USC00277833,-44.0
2025-02-21,USC00277833,0.0
2025-02-22,USC00277833,-33.0
2025-02-23,USC00277833,6.0
2025-02-24,USC00277833,28.0
2025-02-25,USC00277833,61.0
2025-02-26,USC00277833,94.0
2025-02-27,USC00277833,78.0
2025-02-28,USC00277833,22.0
2025-03-01,USC00277833,44.0
2025-03-02,USC00277833,83.0
2025-03-03,USC00277833,-56.0
2025-03-04,USC00277833,-33.0
2025-03-05,USC00277833,61.0
2025-03-06,USC00277833,78.0
2025-03-07,USC00277833,133.0
2025-03-08,USC00277833,33.0
2025-03-09,USC00277833,11.0
2025-03-10,USC00277833,39.0
2025-03-11,USC00277833,111.0
2025-03-12,USC00277833,161.0
2025-03-13,USC00277833,33.0
2025-03-14,USC00277833,50.0
2025-03-15,USC00277833,122.0
2025-03-16,USC00277833,167.0
2025-03-17,USC00277833,156.0
2025-03-18,USC00277833,106.0
2025-03-19,USC00277833,106.0
2025-03-20,USC00277833,156.0
2025-03-21,USC00277833,83.0
2025-03-22,USC00277833,39.0
2025-03-23,USC00277833,150.0
2025-03-24,USC00277833,22.0
2025-03-25,USC00277833,-6.0
2025-02-04,USC00278539,28.0
2025-02-05,USC00278539,17.0
