DATE,ID,PRCP
2025-03-12,US1NHCH0032,0.0
2025-03-13,US1NHCH0032,0.0
2025-03-14,US1NHCH0032,0.0
2025-03-15,US1NHCH0032,0.0
2025-03-16,US1NHCH0032,3.0
2025-03-17,US1NHCH0032,251.0
2025-03-18,US1NHCH0032,28.0
2025-03-19,US1NHCH0032,0.0
2025-03-20,US1NHCH0032,0.0
2025-03-21,US1NHCH0032,124.0
2025-03-22,US1NHCH0032,0.0
2025-03-23,US1NHCH0032,18.0
2025-03-24,US1NHCH0032,3.0
2025-03-25,US1NHCH0032,112.0
2025-02-01,US1NHCR0011,71.0
2025-02-02,US1NHCR0011,0.0
2025-02-03,US1NHCR0011,51.0
2025-02-04,US1NHCR0011,10.0
2025-02-05,US1NHCR0011,0.0
2025-02-06,US1NHCR0011,0.0
2025-02-07,US1NHCR0011,102.0
2025-02-08,US1NHCR0011,0.0
2025-02-09,US1NHCR0011,76.0
2025-02-10,US1NHCR0011,5.0
2025-02-11,US1NHCR0011,0.0
2025-02-12,US1NHCR0011,0.0
2025-02-13,US1NHCR0011,33.0
2025-02-14,US1NHCR0011,102.0
2025-02-15,US1NHCR0011,0.0
2025-02-16,US1NHCR0011,66.0
2025-02-17,US1NHCR0011,221.0
2025-02-18,US1NHCR0011,0.0
2025-02-19,US1NHCR0011,0.0
2025-02-20,US1NHCR0011,0.0
2025-02-21,US1NHCR0011,0.0
2025-02-22,US1NHCR0011,0.0
2025-02-23,US1NHCR0011,0.0
2025-02-24,US1NHCR0011,0.0
2025-02-25,US1NHCR0011,0.0
2025-02-26,US1NHCR0011,3.0
2025-02-27,US1NHCR0011,0.0
2025-02-28,US1NHCR0011,137.0
2025-03-01,US1NHCR0011,38.0
2025-03-02,US1NHCR0011,0.0
2025-03-03,US1NHCR0011,0.0
2025-03-04,US1NHCR0011,0.0
2025-03-05,US1NHCR0011,0.0
2025-03-06,US1NHCR0011,391.0
2025-03-07,US1NHCR0011,0.0
2025-03-08,US1NHCR0011,0.0
2025-03-09,US1NHCR0011,0.0
2025-03-10,US1NHCR0011,8.0
2025-03-11,US1NHCR0011,0.0
2025-03-12,US1NHCR0011,0.0
2025-03-13,US1NHCR0011,0.0
2025-03-14,US1NHCR0011,0.0
2025-03-15,US1NHCR0011,0.0
2025-03-16,US1NHCR0011,0.0
2025-03-17,US1NHCR0011,193.0
2025-03-18,US1NHCR0011,43.0
2025-03-19,US1NHCR0011,0.0
2025-03-20,US1NHCR0011,0.0
2025-03-21,US1NHCR0011,86.0
2025-03-22,US1NHCR0011,0.0
2025-03-23,US1NHCR0011,0.0
2025-03-24,US1NHCR0011,0.0
2025-03-25,US1NHCR0011,150.0
2025-02-01,US1NHCR0015,61.0
2025-02-03,US1NHCR0015,61.0
2025-02-04,US1NHCR0015,23.0
2025-02-05,US1NHCR0015,8.0
2025-02-06,US1NHCR0015,0.0
2025-02-07,US1NHCR0015,147.0
2025-02-08,US1NHCR0015,8.0
2025-02-09,US1NHCR0015,69.0
2025-02-10,US1NHCR0015,5.0
2025-02-11,US1NHCR0015,0.0
2025-02-12,US1NHCR0015,0.0
2025-02-13,US1NHCR0015,61.0
2025-02-14,US1NHCR0015,127.0
2025-02-15,US1NHCR0015,5.0
2025-02-17,US1NHCR0015,267.0
2025-02-18,US1NHCR0015,10.0
2025-02-19,US1NHCR0015,0.0
2025-02-20,US1NHCR0015,0.0
2025-02-21,US1NHCR0015,0.0
2025-02-22,US1NHCR0015,0.0
2025-02-23,US1NHCR0015,0.0
2025-02-24,US1NHCR0015,0.0
2025-02-25,US1NHCR0015,0.0
2025-02-26,US1NHCR0015,25.0
2025-02-27,US1NHCR0015,8.0
2025-02-28,US1NHCR0015,130.0
2025-03-01,US1NHCR0015,61.0
2025-03-02,US1NHCR0015,5.0
2025-03-03,US1NHCR0015,0.0
2025-03-04,US1NHCR0015,0.0
2025-03-05,US1NHCR0015,33.0
2025-03-06,US1NHCR0015,328.0
2025-03-07,US1NHCR0015,0.0
2025-03-08,US1NHCR0015,0.0
2025-03-09,US1NHCR0015,0.0
2025-03-10,US1NHCR0015,10.0
2025-03-11,US1NHCR0015,0.0
2025-03-12,US1NHCR0015,0.0
2025-03-13,US1NHCR0015,0.0
2025-03-14,US1NHCR0015,0.0
2025-03-15,US1NHCR0015,0.0
2025-03-16,US1NHCR0015,0.0
2025-03-17,US1NHCR0015,251.0
2025-03-18,US1NHCR0015,33.0
2025-03-19,US1NHCR0015,0.0
2025-03-20,US1NHCR0015,0.0
2025-03-21,US1NHCR0015,97.0
2025-03-22,US1NHCR0015,0.0
2025-03-23,US1NHCR0015,5.0
2025-03-24,US1NHCR0015,0.0
2025-03-25,US1NHCR0015,109.0
2025-02-01,US1NHCR0034,69.0
2025-02-02,US1NHCR0034,10.0
2025-02-03,US1NHCR0034,46.0
2025-02-04,US1NHCR0034,10.0
2025-02-05,US1NHCR0034,0.0
2025-02-06,US1NHCR0034,0.0
2025-02-07,US1NHCR0034,132.0
2025-02-08,US1NHCR0034,0.0
2025-02-09,US1NHCR0034,112.0
2025-02-10,US1NHCR0034,0.0
2025-02-11,US1NHCR0034,0.0
2025-02-12,US1NHCR0034,0.0
2025-02-13,US1NHCR0034,36.0
2025-02-14,US1NHCR0034,74.0
2025-02-15,US1NHCR0034,0.0
2025-02-16,US1NHCR0034,53.0
2025-02-17,US1NHCR0034,188.0
2025-02-18,US1NHCR0034,0.0
2025-02-19,US1NHCR0034,0.0
2025-02-20,US1NHCR0034,0.0
2025-02-21,US1NHCR0034,0.0
2025-02-22,US1NHCR0034,0.0
2025-02-23,US1NHCR0034,0.0
2025-02-24,US1NHCR0034,0.0
2025-02-25,US1NHCR0034,0.0
2025-02-26,US1NHCR0034,0.0
2025-02-27,US1NHCR0034,0.0
2025-02-28,US1NHCR0034,175.0
2025-03-01,US1NHCR0034,23.0
2025-03-02,US1NHCR0034,0.0
2025-03-03,US1NHCR0034,0.0
2025-03-04,US1NHCR0034,0.0
2025-03-05,US1NHCR0034,0.0
2025-03-06,US1NHCR0034,206.0
2025-03-07,US1NHCR0034,0.0
2025-03-08,US1NHCR0034,0.0
2025-03-09,US1NHCR0034,0.0
2025-03-10,US1NHCR0034,0.0
2025-03-11,US1NHCR0034,0.0
2025-03-12,US1NHCR0034,0.0
2025-03-13,US1NHCR0034,0.0
2025-03-14,US1NHCR0034,0.0
2025-03-15,US1NHCR0034,0.0
2025-03-16,US1NHCR0034,0.0
2025-03-17,US1NHCR0034,272.0
2025-03-18,US1NHCR0034,86.0
2025-03-19,US1NHCR0034,0.0
2025-03-20,US1NHCR0034,5.0
2025-03-21,US1NHCR0034,86.0
2025-03-22,US1NHCR0034,71.0
2025-03-23,US1NHCR0034,0.0
2025-03-24,US1NHCR0034,0.0
2025-02-01,US1NHCR0041,76.0
2025-02-02,US1NHCR0041,0.0
2025-02-03,US1NHCR0041,51.0
2025-02-05,US1NHCR0041,0.0
2025-02-06,US1NHCR0041,0.0
2025-02-07,US1NHCR0041,112.0
2025-02-09,US1NHCR0041,99.0
2025-02-10,US1NHCR0041,5.0
2025-02-11,US1NHCR0041,0.0
2025-02-13,US1NHCR0041,84.0
2025-02-14,US1NHCR0041,51.0
2025-02-15,US1NHCR0041,0.0
2025-02-16,US1NHCR0041,76.0
2025-02-17,US1NHCR0041,193.0
2025-02-18,US1NHCR0041,0.0
2025-02-19,US1NHCR0041,0.0
2025-02-20,US1NHCR0041,0.0
2025-02-21,US1NHCR0041,0.0
2025-02-22,US1NHCR0041,0.0
2025-02-23,US1NHCR0041,0.0
2025-02-24,US1NHCR0041,0.0
2025-02-25,US1NHCR0041,0.0
2025-02-26,US1NHCR0041,0.0
2025-02-27,US1NHCR0041,18.0
2025-02-28,US1NHCR0041,114.0
2025-03-01,US1NHCR0041,36.0
2025-03-02,US1NHCR0041,0.0
2025-03-09,US1NHCR0041,0.0
2025-03-20,US1NHCR0041,0.0
2025-03-21,US1NHCR0041,91.0
2025-03-22,US1NHCR0041,0.0
2025-03-23,US1NHCR0041,0.0
2025-03-24,US1NHCR0041,0.0
2025-03-25,US1NHCR0041,140.0
2025-02-01,US1NHCR0046,74.0
2025-02-02,US1NHCR0046,0.0
2025-02-03,US1NHCR0046,51.0
2025-02-04,US1NHCR0046,0.0
2025-02-05,US1NHCR0046,0.0
2025-02-06,US1NHCR0046,0.0
2025-02-07,US1NHCR0046,112.0
2025-02-08,US1NHCR0046,0.0
2025-02-09,US1NHCR0046,69.0
2025-02-10,US1NHCR0046,0.0
2025-02-11,US1NHCR0046,0.0
2025-02-12,US1NHCR0046,0.0
2025-02-13,US1NHCR0046,145.0
2025-02-14,US1NHCR0046,0.0
2025-02-15,US1NHCR0046,0.0
2025-02-18,US1NHCR0046,0.0
2025-02-19,US1NHCR0046,0.0
2025-02-20,US1NHCR0046,0.0
2025-02-21,US1NHCR0046,0.0
2025-02-22,US1NHCR0046,0.0
2025-02-23,US1NHCR0046,0.0
2025-02-24,US1NHCR0046,0.0
2025-02-25,US1NHCR0046,0.0
2025-02-26,US1NHCR0046,0.0
2025-02-27,US1NHCR0046,15.0
2025-02-28,US1NHCR0046,109.0
2025-03-01,US1NHCR0046,28.0
2025-03-02,US1NHCR0046,0.0
2025-03-03,US1NHCR0046,0.0
2025-03-04,US1NHCR0046,0.0
2025-03-05,US1NHCR0046,15.0
2025-03-06,US1NHCR0046,353.0
2025-03-07,US1NHCR0046,0.0
2025-03-08,US1NHCR0046,0.0
2025-03-09,US1NHCR0046,0.0
2025-03-10,US1NHCR0046,5.0
2025-03-11,US1NHCR0046,0.0
2025-03-12,US1NHCR0046,0.0
2025-03-13,US1NHCR0046,0.0
2025-03-14,US1NHCR0046,0.0
2025-03-17,US1NHCR0046,196.0
2025-03-18,US1NHCR0046,13.0
2025-03-19,US1NHCR0046,0.0
2025-03-20,US1NHCR0046,0.0
2025-03-21,US1NHCR0046,86.0
2025-03-22,US1NHCR0046,0.0
2025-03-23,US1NHCR0046,0.0
2025-03-24,US1NHCR0046,3.0
2025-03-25,US1NHCR0046,142.0
2025-02-01,US1NHCR0050,71.0
2025-02-02,US1NHCR0050,10.0
2025-02-03,US1NHCR0050,46.0
2025-02-04,US1NHCR0050,10.0
2025-02-05,US1NHCR0050,0.0
2025-02-06,US1NHCR0050,0.0
2025-02-07,US1NHCR0050,132.0
2025-02-09,US1NHCR0050,135.0
2025-02-10,US1NHCR0050,0.0
2025-02-11,US1NHCR0050,0.0
2025-02-12,US1NHCR0050,0.0
2025-02-13,US1NHCR0050,51.0
2025-02-14,US1NHCR0050,66.0
2025-02-15,US1NHCR0050,0.0
2025-02-16,US1NHCR0050,76.0
2025-02-17,US1NHCR0050,254.0
2025-02-18,US1NHCR0050,0.0
2025-02-19,US1NHCR0050,0.0
2025-02-20,US1NHCR0050,0.0
2025-02-21,US1NHCR0050,0.0
2025-02-22,US1NHCR0050,0.0
2025-02-23,US1NHCR0050,0.0
2025-02-24,US1NHCR0050,0.0
2025-02-25,US1NHCR0050,0.0
2025-02-26,US1NHCR0050,0.0
2025-02-27,US1NHCR0050,0.0
2025-02-28,US1NHCR0050,163.0
2025-03-01,US1NHCR0050,23.0
2025-03-02,US1NHCR0050,0.0
2025-03-03,US1NHCR0050,0.0
2025-03-04,US1NHCR0050,0.0
2025-03-05,US1NHCR0050,0.0
2025-03-06,US1NHCR0050,196.0
2025-03-07,US1NHCR0050,0.0
2025-03-08,US1NHCR0050,0.0
2025-03-09,US1NHCR0050,3.0
2025-03-10,US1NHCR0050,3.0
2025-03-11,US1NHCR0050,0.0
2025-03-12,US1NHCR0050,0.0
2025-03-13,US1NHCR0050,0.0
2025-03-14,US1NHCR0050,0.0
2025-03-15,US1NHCR0050,0.0
2025-03-16,US1NHCR0050,0.0
2025-03-17,US1NHCR0050,287.0
2025-03-18,US1NHCR0050,48.0
2025-03-19,US1NHCR0050,0.0
2025-03-20,US1NHCR0050,3.0
2025-03-21,US1NHCR0050,140.0
2025-03-22,US1NHCR0050,8.0
2025-03-23,US1NHCR0050,0.0
2025-03-24,US1NHCR0050,0.0
2025-03-25,US1NHCR0050,152.0
2025-02-02,US1NHCS0007,0.0
2025-02-03,US1NHCS0007,46.0
2025-02-04,US1NHCS0007,43.0
2025-02-05,US1NHCS0007,3.0
2025-02-06,US1NHCS0007,0.0
2025-02-07,US1NHCS0007,58.0
2025-02-08,US1NHCS0007,18.0
2025-02-09,US1NHCS0007,53.0
2025-02-10,US1NHCS0007,10.0
2025-02-11,US1NHCS0007,0.0
2025-02-12,US1NHCS0007,5.0
2025-02-13,US1NHCS0007,0.0
2025-02-14,US1NHCS0007,61.0
2025-02-15,US1NHCS0007,0.0
2025-02-16,US1NHCS0007,53.0
2025-02-17,US1NHCS0007,102.0
2025-02-18,US1NHCS0007,0.0
2025-02-19,US1NHCS0007,5.0
2025-02-20,US1NHCS0007,0.0
2025-02-21,US1NHCS0007,0.0
2025-02-22,US1NHCS0007,0.0
2025-02-23,US1NHCS0007,0.0
2025-02-24,US1NHCS0007,3.0
2025-02-25,US1NHCS0007,0.0
2025-02-26,US1NHCS0007,64.0
2025-02-27,US1NHCS0007,0.0
2025-02-28,US1NHCS0007,18.0
2025-03-01,US1NHCS0007,25.0
2025-03-02,US1NHCS0007,23.0
2025-03-03,US1NHCS0007,0.0
2025-03-04,US1NHCS0007,0.0
2025-03-05,US1NHCS0007,41.0
2025-03-06,US1NHCS0007,130.0
2025-03-07,US1NHCS0007,5.0
2025-03-08,US1NHCS0007,0.0
2025-03-09,US1NHCS0007,0.0
2025-03-10,US1NHCS0007,15.0
2025-03-11,US1NHCS0007,0.0
2025-03-12,US1NHCS0007,0.0
2025-03-13,US1NHCS0007,0.0
2025-03-14,US1NHCS0007,0.0
2025-03-15,US1NHCS0007,0.0
2025-03-16,US1NHCS0007,0.0
2025-03-17,US1NHCS0007,155.0
2025-03-18,US1NHCS0007,117.0
2025-03-19,US1NHCS0007,0.0
2025-03-20,US1NHCS0007,0.0
2025-03-21,US1NHCS0007,56.0
2025-03-22,US1NHCS0007,64.0
2025-03-23,US1NHCS0007,0.0
2025-03-24,US1NHCS0007,0.0
2025-03-25,US1NHCS0007,25.0
2025-02-01,US1NHCS0019,79.0
2025-02-04,US1NHCS0019,107.0
2025-02-05,US1NHCS0019,8.0
2025-02-06,US1NHCS0019,0.0
2025-02-07,US1NHCS0019,48.0
2025-02-08,US1NHCS0019,15.0
2025-02-09,US1NHCS0019,84.0
2025-02-10,US1NHCS0019,8.0
2025-02-11,US1NHCS0019,8.0
2025-02-12,US1NHCS0019,20.0
2025-02-13,US1NHCS0019,5.0
2025-02-14,US1NHCS0019,61.0
2025-02-15,US1NHCS0019,0.0
2025-02-16,US1NHCS0019,56.0
2025-02-17,US1NHCS0019,107.0
2025-02-18,US1NHCS0019,10.0
2025-02-19,US1NHCS0019,10.0
2025-02-20,US1NHCS0019,0.0
2025-02-21,US1NHCS0019,5.0
2025-02-22,US1NHCS0019,3.0
2025-02-23,US1NHCS0019,8.0
2025-02-24,US1NHCS0019,5.0
2025-02-25,US1NHCS0019,0.0
2025-02-26,US1NHCS0019,91.0
2025-02-27,US1NHCS0019,15.0
2025-02-28,US1NHCS0019,18.0
2025-03-01,US1NHCS0019,10.0
2025-03-02,US1NHCS0019,99.0
2025-03-03,US1NHCS0019,0.0
2025-03-04,US1NHCS0019,0.0
2025-03-05,US1NHCS0019,46.0
2025-03-06,US1NHCS0019,193.0
2025-03-07,US1NHCS0019,30.0
2025-03-08,US1NHCS0019,10.0
2025-03-11,US1NHCS0019,0.0
2025-03-12,US1NHCS0019,0.0
2025-03-13,US1NHCS0019,0.0
2025-03-14,US1NHCS0019,0.0
2025-03-15,US1NHCS0019,0.0
2025-03-16,US1NHCS0019,0.0
2025-03-17,US1NHCS0019,198.0
2025-03-18,US1NHCS0019,91.0
2025-03-19,US1NHCS0019,0.0
2025-03-20,US1NHCS0019,0.0
2025-03-21,US1NHCS0019,86.0
2025-03-22,US1NHCS0019,86.0
2025-03-16,US1NHCS0022,0.0
2025-03-19,US1NHCS0022,0.0
2025-03-20,US1NHCS0022,0.0
2025-03-21,US1NHCS0022,86.0
2025-03-22,US1NHCS0022,0.0
2025-03-23,US1NHCS0022,0.0
2025-02-01,US1NHGR0001,71.0
2025-02-02,US1NHGR0001,0.0
2025-02-03,US1NHGR0001,30.0
2025-02-04,US1NHGR0001,28.0
2025-02-05,US1NHGR0001,0.0
2025-02-06,US1NHGR0001,0.0
2025-02-07,US1NHGR0001,114.0
2025-02-08,US1NHGR0001,0.0
2025-02-09,US1NHGR0001,94.0
2025-02-10,US1NHGR0001,0.0
2025-02-11,US1NHGR0001,0.0
2025-02-12,US1NHGR0001,0.0
2025-02-13,US1NHGR0001,43.0
2025-02-14,US1NHGR0001,61.0
2025-02-15,US1NHGR0001,0.0
2025-02-16,US1NHGR0001,76.0
2025-02-17,US1NHGR0001,178.0
2025-02-18,US1NHGR0001,0.0
2025-02-19,US1NHGR0001,0.0
2025-02-20,US1NHGR0001,0.0
2025-02-21,US1NHGR0001,0.0
2025-02-22,US1NHGR0001,0.0
2025-02-23,US1NHGR0001,0.0
2025-02-24,US1NHGR0001,0.0
2025-02-25,US1NHGR0001,0.0
2025-02-26,US1NHGR0001,0.0
2025-02-27,US1NHGR0001,8.0
2025-02-28,US1NHGR0001,109.0
2025-03-01,US1NHGR0001,30.0
2025-03-02,US1NHGR0001,0.0
2025-03-03,US1NHGR0001,0.0
2025-03-04,US1NHGR0001,0.0
2025-03-05,US1NHGR0001,0.0
2025-03-06,US1NHGR0001,198.0
2025-03-07,US1NHGR0001,0.0
2025-03-08,US1NHGR0001,0.0
2025-03-09,US1NHGR0001,0.0
2025-03-10,US1NHGR0001,3.0
2025-03-11,US1NHGR0001,0.0
2025-03-12,US1NHGR0001,0.0
2025-03-13,US1NHGR0001,0.0
2025-03-14,US1NHGR0001,0.0
2025-03-15,US1NHGR0001,0.0
2025-03-16,US1NHGR0001,0.0
2025-03-17,US1NHGR0001,231.0
2025-03-18,US1NHGR0001,38.0
2025-03-19,US1NHGR0001,0.0
2025-03-20,US1NHGR0001,0.0
2025-03-21,US1NHGR0001,91.0
2025-03-22,US1NHGR0001,3.0
2025-03-23,US1NHGR0001,0.0
2025-03-24,US1NHGR0001,0.0
2025-03-25,US1NHGR0001,135.0
2025-02-01,US1NHGR0011,97.0
2025-02-02,US1NHGR0011,0.0
2025-02-03,US1NHGR0011,36.0
2025-02-04,US1NHGR0011,36.0
2025-02-05,US1NHGR0011,0.0
2025-02-06,US1NHGR0011,0.0
2025-02-07,US1NHGR0011,124.0
2025-02-08,US1NHGR0011,0.0
2025-02-09,US1NHGR0011,102.0
2025-02-10,US1NHGR0011,0.0
2025-02-11,US1NHGR0011,0.0
2025-02-12,US1NHGR0011,0.0
2025-02-13,US1NHGR0011,61.0
2025-02-14,US1NHGR0011,61.0
2025-02-15,US1NHGR0011,0.0
2025-02-20,US1NHGR0011,0.0
2025-02-21,US1NHGR0011,0.0
2025-02-22,US1NHGR0011,0.0
2025-02-23,US1NHGR0011,0.0
2025-02-24,US1NHGR0011,0.0
2025-02-25,US1NHGR0011,0.0
2025-02-26,US1NHGR0011,0.0
2025-02-27,US1NHGR0011,15.0
2025-02-28,US1NHGR0011,107.0
2025-03-01,US1NHGR0011,46.0
2025-03-02,US1NHGR0011,0.0
2025-03-03,US1NHGR0011,0.0
2025-03-04,US1NHGR0011,0.0
2025-03-05,US1NHGR0011,0.0
2025-03-06,US1NHGR0011,241.0
2025-03-07,US1NHGR0011,0.0
2025-03-08,US1NHGR0011,0.0
2025-03-09,US1NHGR0011,0.0
2025-03-10,US1NHGR0011,13.0
2025-03-11,US1NHGR0011,0.0
2025-03-12,US1NHGR0011,0.0
2025-03-13,US1NHGR0011,0.0
2025-03-14,US1NHGR0011,0.0
2025-03-25,US1NHGR0011,97.0
2025-02-01,US1NHGR0046,94.0
2025-02-02,US1NHGR0046,0.0
2025-02-03,US1NHGR0046,48.0
2025-02-04,US1NHGR0046,48.0
2025-02-05,US1NHGR0046,0.0
2025-02-06,US1NHGR0046,0.0
2025-02-07,US1NHGR0046,140.0
2025-02-08,US1NHGR0046,5.0
2025-02-09,US1NHGR0046,109.0
2025-02-10,US1NHGR0046,8.0
2025-02-11,US1NHGR0046,3.0
2025-02-12,US1NHGR0046,0.0
2025-02-13,US1NHGR0046,53.0
2025-02-14,US1NHGR0046,97.0
2025-02-15,US1NHGR0046,0.0
2025-02-16,US1NHGR0046,76.0
2025-02-17,US1NHGR0046,330.0
2025-02-18,US1NHGR0046,0.0
2025-02-19,US1NHGR0046,0.0
2025-02-20,US1NHGR0046,0.0
2025-02-21,US1NHGR0046,0.0
2025-02-22,US1NHGR0046,0.0
2025-02-23,US1NHGR0046,0.0
2025-02-24,US1NHGR0046,0.0
2025-02-25,US1NHGR0046,0.0
2025-02-26,US1NHGR0046,0.0
2025-02-27,US1NHGR0046,3.0
2025-02-28,US1NHGR0046,135.0
2025-03-01,US1NHGR0046,41.0
2025-03-02,US1NHGR0046,5.0
2025-03-03,US1NHGR0046,0.0
2025-03-04,US1NHGR0046,0.0
2025-03-05,US1NHGR0046,0.0
2025-03-06,US1NHGR0046,231.0
2025-03-07,US1NHGR0046,3.0
2025-03-08,US1NHGR0046,0.0
2025-03-09,US1NHGR0046,5.0
2025-03-10,US1NHGR0046,13.0
2025-03-11,US1NHGR0046,3.0
2025-03-12,US1NHGR0046,0.0
2025-03-13,US1NHGR0046,0.0
2025-03-14,US1NHGR0046,0.0
2025-03-15,US1NHGR0046,0.0
2025-03-16,US1NHGR0046,0.0
2025-03-17,US1NHGR0046,211.0
2025-03-18,US1NHGR0046,58.0
2025-03-19,US1NHGR0046,0.0
2025-03-20,US1NHGR0046,0.0
2025-03-21,US1NHGR0046,76.0
2025-03-22,US1NHGR0046,28.0
2025-03-23,US1NHGR0046,0.0
2025-03-24,US1NHGR0046,0.0
2025-03-25,US1NHGR0046,147.0
2025-02-01,US1NHGR0047,76.0
2025-02-02,US1NHGR0047,0.0
2025-02-03,US1NHGR0047,46.0
2025-02-04,US1NHGR0047,36.0
2025-02-05,US1NHGR0047,3.0
2025-02-06,US1NHGR0047,0.0
2025-02-07,US1NHGR0047,97.0
2025-02-08,US1NHGR0047,0.0
2025-02-09,US1NHGR0047,84.0
2025-02-10,US1NHGR0047,15.0
2025-02-11,US1NHGR0047,10.0
2025-02-12,US1NHGR0047,8.0
2025-02-13,US1NHGR0047,13.0
2025-02-14,US1NHGR0047,76.0
2025-02-15,US1NHGR0047,0.0
2025-02-16,US1NHGR0047,71.0
2025-02-17,US1NHGR0047,163.0
2025-02-18,US1NHGR0047,0.0
2025-02-19,US1NHGR0047,5.0
2025-02-20,US1NHGR0047,0.0
2025-02-21,US1NHGR0047,3.0
2025-02-22,US1NHGR0047,0.0
2025-02-23,US1NHGR0047,0.0
2025-02-24,US1NHGR0047,8.0
2025-02-25,US1NHGR0047,0.0
2025-02-26,US1NHGR0047,76.0
2025-02-27,US1NHGR0047,8.0
2025-02-28,US1NHGR0047,53.0
2025-03-01,US1NHGR0047,23.0
2025-03-02,US1NHGR0047,43.0
2025-03-03,US1NHGR0047,0.0
2025-03-04,US1NHGR0047,0.0
2025-03-05,US1NHGR0047,10.0
2025-03-06,US1NHGR0047,185.0
2025-03-07,US1NHGR0047,13.0
2025-03-08,US1NHGR0047,8.0
2025-03-09,US1NHGR0047,0.0
2025-03-10,US1NHGR0047,20.0
2025-03-11,US1NHGR0047,0.0
2025-03-14,US1NHGR0047,0.0
2025-03-15,US1NHGR0047,0.0
2025-03-16,US1NHGR0047,0.0
2025-03-17,US1NHGR0047,188.0
2025-03-18,US1NHGR0047,104.0
2025-03-19,US1NHGR0047,0.0
2025-03-20,US1NHGR0047,0.0
2025-03-21,US1NHGR0047,114.0
2025-03-22,US1NHGR0047,10.0
2025-03-23,US1NHGR0047,3.0
2025-03-24,US1NHGR0047,0.0
2025-03-25,US1NHGR0047,33.0
2025-02-06,US1NHGR0049,0.0
2025-02-07,US1NHGR0049,112.0
2025-02-08,US1NHGR0049,5.0
2025-02-01,US1NHGR0051,79.0
2025-02-03,US1NHGR0051,38.0
2025-02-04,US1NHGR0051,61.0
2025-02-05,US1NHGR0051,0.0
2025-02-06,US1NHGR0051,0.0
2025-02-07,US1NHGR0051,114.0
2025-02-09,US1NHGR0051,97.0
2025-02-10,US1NHGR0051,5.0
2025-02-12,US1NHGR0051,0.0
2025-02-13,US1NHGR0051,48.0
2025-02-14,US1NHGR0051,61.0
2025-02-15,US1NHGR0051,0.0
2025-02-16,US1NHGR0051,58.0
2025-02-17,US1NHGR0051,170.0
2025-02-18,US1NHGR0051,0.0
2025-02-19,US1NHGR0051,0.0
2025-02-21,US1NHGR0051,0.0
2025-03-05,US1NHGR0051,0.0
2025-03-06,US1NHGR0051,231.0
2025-03-17,US1NHGR0051,269.0
2025-03-18,US1NHGR0051,51.0
2025-03-19,US1NHGR0051,0.0
2025-03-21,US1NHGR0051,94.0
2025-03-24,US1NHGR0051,0.0
2025-02-06,US1NHGR0052,0.0
2025-02-11,US1NHGR0052,0.0
2025-02-15,US1NHGR0052,0.0
2025-03-01,US1NHGR0052,23.0
2025-03-05,US1NHGR0052,0.0
2025-03-06,US1NHGR0052,107.0
2025-03-11,US1NHGR0052,0.0
2025-03-12,US1NHGR0052,0.0
2025-03-23,US1NHGR0052,8.0
2025-02-01,US1NHGR0057,28.0
2025-02-02,US1NHGR0057,0.0
2025-02-03,US1NHGR0057,33.0
2025-02-06,US1NHGR0057,0.0
2025-02-07,US1NHGR0057,79.0
2025-02-08,US1NHGR0057,0.0
2025-02-09,US1NHGR0057,69.0
2025-02-10,US1NHGR0057,51.0
2025-02-11,US1NHGR0057,0.0
2025-02-12,US1NHGR0057,3.0
2025-02-13,US1NHGR0057,0.0
2025-02-15,US1NHGR0057,0.0
2025-02-20,US1NHGR0057,0.0
2025-02-21,US1NHGR0057,5.0
2025-02-22,US1NHGR0057,0.0
2025-02-27,US1NHGR0057,0.0
2025-03-01,US1NHGR0057,0.0
2025-03-05,US1NHGR0057,8.0
2025-03-06,US1NHGR0057,104.0
2025-03-07,US1NHGR0057,0.0
2025-03-08,US1NHGR0057,5.0
2025-03-09,US1NHGR0057,0.0
2025-03-12,US1NHGR0057,0.0
2025-03-13,US1NHGR0057,0.0
2025-03-14,US1NHGR0057,0.0
2025-03-15,US1NHGR0057,0.0
2025-03-20,US1NHGR0057,0.0
2025-03-21,US1NHGR0057,97.0
2025-03-22,US1NHGR0057,15.0
2025-03-24,US1NHGR0057,0.0
2025-02-01,US1NHGR0059,102.0
2025-02-02,US1NHGR0059,0.0
2025-02-03,US1NHGR0059,25.0
2025-02-04,US1NHGR0059,48.0
2025-02-05,US1NHGR0059,0.0
2025-02-06,US1NHGR0059,0.0
2025-02-07,US1NHGR0059,79.0
2025-02-08,US1NHGR0059,0.0
2025-02-09,US1NHGR0059,91.0
2025-02-10,US1NHGR0059,0.0
2025-02-11,US1NHGR0059,0.0
2025-02-12,US1NHGR0059,0.0
2025-02-13,US1NHGR0059,36.0
2025-02-14,US1NHGR0059,51.0
2025-02-15,US1NHGR0059,0.0
2025-02-16,US1NHGR0059,71.0
2025-02-17,US1NHGR0059,147.0
2025-02-18,US1NHGR0059,0.0
2025-02-19,US1NHGR0059,0.0
2025-02-20,US1NHGR0059,0.0
2025-02-21,US1NHGR0059,0.0
2025-02-22,US1NHGR0059,0.0
2025-02-23,US1NHGR0059,0.0
2025-02-24,US1NHGR0059,0.0
2025-02-25,US1NHGR0059,0.0
2025-02-26,US1NHGR0059,13.0
2025-02-27,US1NHGR0059,30.0
2025-02-28,US1NHGR0059,53.0
